Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
50	0.0481910	0.6276554	0.0408061	0.2759636	0.9959155	0.0914242	0.0037110	0.4170638	0.2572249	0.8766327	0.4813402	0.8976835	0.2653594	0.7586421	0.0337184	0.7365790	0.4164396	0.7785254	0.6212473	0.9741250	0.0832296	0.6688110	0.2371759	0.2758961	0.5719832	0.9332173	0.1363075	0.0361945	0.1700667	0.3959763	0.2679696	0.5851311	0.9840102	0.5786149	0.1273667	0.0081000	0.8743429	0.2115149	0.2971824	0.2146439	0.7074327	0.4670485	0.1506046	0.5020060	0.8775873	0.9697055	0.9048820	0.7881084	0.9809669	0.1971719	0.8247977	0.4964227	0.4349073	0.7340335	0.7840158	0.0603247	0.6273010	0.1694452	0.0003183	0.0623224	0.1447188	0.5191518	0.2597122	0.1584443	0.2221058	0.8548032	0.2473357	0.7126219	0.0385029	0.1894595	0.6558870	0.7893381	0.2463438	0.7400002	0.4570344	0.1110972	0.8739335	0.9419526	0.8230854	0.0002014	0.9990420	0.7177523	0.0239290	0.8488901	0.3231960	0.1054283	0.6654778	0.9162702	0.9349775	0.7002114	0.5026358	0.2350839	0.5237808	0.9618664	0.4264387	0.0324774	0.9697587	0.6680145	0.4384551	0.9634696
100	0.0304711	0.4964827	0.0406065	0.2680837	0.9964589	0.0645340	0.0034954	0.4139514	0.2528402	0.9038436	0.4799912	0.8984699	0.2622594	0.7916281	0.0337173	0.7529609	0.4093993	0.8343575	0.6227498	0.9822565	0.0531743	0.7063204	0.0843774	0.2492903	0.5011365	0.9541246	0.1019510	0.0363369	0.2224763	0.4965402	0.3547289	0.5912730	0.9914573	0.8149466	0.0761016	0.0078091	0.8675228	0.2306036	0.2414699	0.2670308	0.7461344	0.4302957	0.1077118	0.4646998	0.8776057	0.9529446	0.8988327	0.5686894	0.9806125	0.2173209	0.8117051	0.4257930	0.6493027	0.6802566	0.8532068	0.0558704	0.6433808	0.1897746	0.0002277	0.0624717	0.2688106	0.5467780	0.3419463	0.0903068	0.1555955	0.8491990	0.4193194	0.6590181	0.0243160	0.3189730	0.6768432	0.8029543	0.3241033	0.8074095	0.5012628	0.1067754	0.6990319	0.9376292	0.7735232	0.0144748	0.9938980	0.7363231	0.0237604	0.8535016	0.2972765	0.1698379	0.6657505	0.9730889	0.9427843	0.5155165	0.5026641	0.1914549	0.4793281	0.9741265	0.5056677	0.0069333	0.9854429	0.6607593	0.4400980	0.9565114
150	0.0271879	0.4539202	0.0396474	0.2502338	0.9977812	0.0432309	0.0028988	0.4072283	0.2494813	0.9154558	0.4775630	0.9005187	0.2975151	0.8009247	0.0336963	0.7663380	0.4097419	0.8712964	0.6294999	0.9794615	0.0310834	0.7331710	0.0530610	0.2254941	0.4870671	0.9556049	0.0983436	0.0368919	0.2444464	0.5212875	0.4648304	0.5968345	0.9948906	0.9312467	0.0624379	0.0075448	0.8582350	0.2324374	0.2151463	0.2943997	0.7760217	0.4067876	0.0634720	0.4118905	0.8704271	0.9261022	0.8215398	0.3456558	0.9778646	0.2532965	0.8033388	0.3712802	0.7306384	0.6204359	0.8915596	0.0510497	0.6561806	0.1943550	0.0001345	0.0637656	0.3152047	0.5523320	0.4043848	0.0532473	0.1198572	0.8260157	0.5579962	0.5849469	0.0285164	0.4612821	0.7131652	0.7917100	0.3406934	0.8057520	0.5683504	0.0976793	0.6219366	0.9178198	0.6940126	0.1107397	0.9394558	0.7411728	0.0219729	0.8530988	0.2927144	0.2432161	0.6662782	0.9913446	0.9575239	0.2088066	0.5026649	0.1876768	0.4687747	0.9836426	0.5452781	0.0060304	0.9916728	0.6573139	0.4414424	0.9529221
200	0.0294312	0.4244233	0.0379875	0.2307570	0.9989455	0.0317335	0.0027202	0.3996231	0.2476149	0.9204573	0.4755195	0.9041218	0.3528091	0.8026976	0.0336320	0.7747062	0.4112272	0.8944291	0.6401048	0.9590097	0.0185130	0.7456111	0.0469272	0.2109065	0.5085330	0.9611716	0.0996882	0.0376823	0.2779718	0.5265284	0.5536144	0.6006007	0.9964275	0.9750459	0.0567257	0.0073638	0.8538088	0.2238757	0.2057149	0.3053154	0.7997711	0.3475779	0.0355167	0.3717786	0.8573499	0.9040960	0.6994720	0.2972194	0.9720437	0.2792506	0.8026957	0.3391017	0.7770422	0.5909551	0.9123305	0.0555875	0.6604526	0.1954476	0.0000824	0.0655028	0.3296980	0.5612541	0.4345950	0.0356428	0.1124849	0.7861369	0.6278377	0.5147345	0.0375801	0.5489163	0.7699487	0.7321253	0.3052632	0.7875109	0.6141115	0.0878747	0.6072044	0.8611427	0.5819697	0.1735321	0.8629820	0.7405531	0.0188537	0.8468416	0.2908863	0.2757780	0.6668163	0.9972122	0.9663406	0.1419836	0.5026596	0.1872742	0.4767338	0.9878101	0.5608768	0.0095055	0.9941229	0.6558060	0.4461866	0.9558142
250	0.0333162	0.3963015	0.0364053	0.2190612	0.9995088	0.0265621	0.0023859	0.3933850	0.2466907	0.9226640	0.4747434	0.9076244	0.3693617	0.8152725	0.0335403	0.7794610	0.4101419	0.9080209	0.6480576	0.8959997	0.0122530	0.7440328	0.0458716	0.2029626	0.5434930	0.9663287	0.1008751	0.0382276	0.3225258	0.5273624	0.6044595	0.6028243	0.9970841	0.9909551	0.0531221	0.0072552	0.8554115	0.2135538	0.2026980	0.3083801	0.8296256	0.3108753	0.0255159	0.3468240	0.8429092	0.8838162	0.6274826	0.2896420	0.9659311	0.2800072	0.8068767	0.3214852	0.8171283	0.5869377	0.9227926	0.0624875	0.6609442	0.1957869	0.0000577	0.0674012	0.3346235	0.5719805	0.4456896	0.0276816	0.1184098	0.7450357	0.6647281	0.4622857	0.0484279	0.5915683	0.8414687	0.6466855	0.2507699	0.7664218	0.6369982	0.0760111	0.6015765	0.7982859	0.4817885	0.1983314	0.8142779	0.7388778	0.0157093	0.8368862	0.2897321	0.2830340	0.6672199	0.9990987	0.9715474	0.1271850	0.5026622	0.1860726	0.4907944	0.9884975	0.5771760	0.0154465	0.9953347	0.6551592	0.4553210	0.9633426
300	0.0373774	0.3838030	0.0353848	0.2165219	0.9997339	0.0245113	0.0019431	0.3891264	0.2462536	0.9236344	0.4750946	0.9093632	0.3481283	0.8339536	0.0334658	0.7821105	0.4072404	0.9156093	0.6493424	0.7603887	0.0092634	0.7341254	0.0457672	0.1986237	0.5781301	0.9676159	0.1007996	0.0382807	0.3424887	0.5274048	0.6290901	0.6040316	0.9973583	0.9966987	0.0505473	0.0071950	0.8603487	0.2053318	0.2017703	0.3073410	0.8551610	0.2998275	0.0230608	0.3326969	0.8268777	0.8586672	0.5997194	0.2814052	0.9611179	0.2626107	0.8145770	0.3120314	0.8471913	0.5946347	0.9277987	0.0624643	0.6602211	0.1959791	0.0000468	0.0697447	0.3357257	0.5816165	0.4477301	0.0244797	0.1307302	0.7132092	0.6825229	0.4309648	0.0586293	0.6093051	0.8927209	0.5731160	0.2140249	0.7493071	0.6470837	0.0617292	0.5992224	0.7512283	0.4274183	0.2077328	0.7855037	0.7373728	0.0133591	0.8274456	0.2891845	0.2851875	0.6674758	0.9997052	0.9749195	0.1216532	0.5026745	0.1846724	0.4966085	0.9887531	0.6036403	0.0215630	0.9958384	0.6548796	0.4620769	0.9700834
350	0.0402542	0.3886083	0.0349090	0.2186813	0.9998180	0.0238963	0.0017063	0.3865346	0.2460528	0.9240140	0.4759895	0.9091195	0.3152731	0.8513408	0.0334378	0.7836385	0.4040015	0.9193909	0.6449956	0.5802528	0.0078266	0.7217890	0.0458054	0.1962667	0.6060207	0.9656972	0.0997521	0.0379370	0.3293524	0.5273817	0.6400134	0.6046508	0.9974711	0.9987723	0.0493163	0.0071634	0.8658562	0.1998399	0.2013125	0.3047995	0.8701359	0.2970524	0.0228572	0.3255107	0.8070915	0.8327845	0.5807960	0.2661910	0.9485445	0.2403697	0.8230710	0.3071797	0.8641637	0.6056748	0.9301158	0.0550501	0.6593447	0.1960893	0.0000420	0.0727560	0.3356599	0.5875432	0.4461713	0.0234590	0.1509260	0.6908787	0.6872209	0.4153297	0.0651910	0.6145650	0.9109172	0.5205517	0.2031387	0.7405353	0.6512743	0.0522025	0.5984318	0.7095499	0.4174720	0.2112454	0.7703719	0.7361979	0.0118417	0.8207892	0.2889616	0.2869232	0.6676216	0.9999001	0.9763666	0.1180306	0.5026949	0.1837016	0.4914516	0.9899557	0.6242581	0.0256075	0.9957656	0.6547528	0.4615491	0.9728634
400	0.0411892	0.4035681	0.0347978	0.2235173	0.9998390	0.0238871	0.0017231	0.3850758	0.2459656	0.9241036	0.4769527	0.9075135	0.2888744	0.8644505	0.0334567	0.7845631	0.4012807	0.9208033	0.6386710	0.4245293	0.0071559	0.7107265	0.0458446	0.1952433	0.6259458	0.9622323	0.0983594	0.0374252	0.3011964	0.5273847	0.6446068	0.6049557	0.9975169	0.9995214	0.0498314	0.0071474	0.8704562	0.1964678	0.2008455	0.3023543	0.8772759	0.2963841	0.0230570	0.3221679	0.7843518	0.8094030	0.5565402	0.2490044	0.8952248	0.2212059	0.8295053	0.3049716	0.8725392	0.6161435	0.9311692	0.0453163	0.6586522	0.1960883	0.0000400	0.0761725	0.3354831	0.5902190	0.4438387	0.0232395	0.1747968	0.6755543	0.6840319	0.4089287	0.0682070	0.6128111	0.9000021	0.4817648	0.2095518	0.7390657	0.6529559	0.0510344	0.5981522	0.6641743	0.4311832	0.2124229	0.7666684	0.7352615	0.0108978	0.8168110	0.2888450	0.2869885	0.6676979	0.9999628	0.9755305	0.1153573	0.5027167	0.1829396	0.4799974	0.9916091	0.6294944	0.0276658	0.9952987	0.6546659	0.4564365	0.9723260
450	0.0403780	0.4201006	0.0349428	0.2317047	0.9998259	0.0240744	0.0019718	0.3843036	0.2459331	0.9240753	0.4777591	0.9053483	0.2736924	0.8733007	0.0335028	0.7851328	0.3993011	0.9209352	0.6339793	0.3233194	0.0069284	0.7023178	0.0458672	0.1952616	0.6393017	0.9588397	0.0970712	0.0369263	0.2757615	0.5274013	0.6464703	0.6051013	0.9975352	0.9997895	0.0515945	0.0071395	0.8737732	0.1944339	0.2003338	0.3005128	0.8803450	0.2962243	0.0232157	0.3206665	0.7609280	0.7903993	0.5286805	0.2343713	0.7787221	0.2072588	0.8328474	0.3042659	0.8776791	0.6244275	0.9316486	0.0383197	0.6581880	0.1960104	0.0000392	0.0795700	0.3354268	0.5912588	0.4422765	0.0227887	0.1920909	0.6655787	0.6776959	0.4073302	0.0693583	0.6065398	0.8690185	0.4527973	0.2218784	0.7415400	0.6536142	0.0551965	0.5979822	0.6152421	0.4474209	0.2126064	0.7708579	0.7345034	0.0103127	0.8143837	0.2887559	0.2846006	0.6677345	0.9999832	0.9709836	0.1134860	0.5027305	0.1820878	0.4675578	0.9929842	0.6226498	0.0288073	0.9946335	0.6544900	0.4509924	0.9698245
500	0.0386186	0.4326417	0.0353621	0.2438213	0.9997913	0.0242804	0.0023812	0.3839188	0.2459250	0.9240254	0.4783618	0.9032768	0.2671610	0.8789520	0.0335471	0.7854780	0.3979641	0.9206375	0.6328728	0.2705838	0.0069795	0.6964917	0.0458750	0.1959856	0.6480818	0.9564919	0.0960709	0.0365253	0.2594987	0.5274179	0.6472060	0.6051691	0.9975425	0.9998802	0.0536045	0.0071358	0.8759858	0.1931595	0.1998507	0.2992642	0.8816140	0.2961860	0.0232482	0.3199673	0.7396129	0.7772181	0.5027654	0.2237458	0.6812504	0.1979062	0.8337384	0.3043304	0.8826823	0.6299414	0.9318723	0.0352483	0.6579042	0.1959190	0.0000388	0.0825011	0.3354867	0.5917266	0.4424863	0.0221759	0.2000177	0.6595673	0.6714933	0.4078591	0.0698655	0.5979342	0.8328695	0.4328133	0.2323735	0.7449492	0.6538667	0.0601656	0.5978232	0.5695143	0.4563878	0.2123622	0.7782787	0.7339248	0.0099612	0.8126615	0.2886858	0.2805759	0.6677500	0.9999902	0.9596565	0.1122464	0.5027316	0.1811231	0.4577708	0.9938427	0.6112856	0.0297030	0.9939402	0.6540492	0.4471107	0.9665839
550	0.1644259	0.3069854	0.0361710	0.2572660	0.9997104	0.0328316	0.0023312	0.3839736	0.2474759	0.8662612	0.4789714	0.9015299	0.2299985	0.9265799	0.0335682	0.7843436	0.3971288	0.8436808	0.6327822	0.3661521	0.0247225	0.6901370	0.7966051	0.2125587	0.7243574	0.3443851	0.3276569	0.0362305	0.1595655	0.1474587	0.5666918	0.6044410	0.9908826	0.9972593	0.2524558	0.0071665	0.8785189	0.1740420	0.0785743	0.2773266	0.8623706	0.4715998	0.2610149	0.3244958	0.7235064	0.8193973	0.5687023	0.5273322	0.6441544	0.1895291	0.8290448	0.3326271	0.8923666	0.7094072	0.7510194	0.0361738	0.6561880	0.0462695	0.0000387	0.0845965	0.3633234	0.3724531	0.3723678	0.0423302	0.2081291	0.6561013	0.5805289	0.4368286	0.0820416	0.4970441	0.7848561	0.5324204	0.2385695	0.7315048	0.7091183	0.0672342	0.7181091	0.5698895	0.5212709	0.1219262	0.9124896	0.6908517	0.0100601	0.7983471	0.4397123	0.2669816	0.6677377	0.8263925	0.9477808	0.4818124	0.5029022	0.3375235	0.6087047	0.9916312	0.3187637	0.5882455	0.9923009	0.6533911	0.4444547	0.9571902
600	0.2541082	0.3884501	0.0369806	0.2448258	0.9994190	0.0537797	0.0022793	0.3865142	0.2513377	0.8382413	0.4808634	0.8979362	0.1552709	0.9247075	0.0335984	0.7801898	0.3969524	0.8116141	0.6205368	0.7301039	0.0671030	0.6652248	0.9509838	0.2449017	0.8150476	0.2990689	0.3609120	0.0358489	0.0951172	0.0455842	0.5432295	0.6025611	0.9888069	0.9324415	0.3161072	0.0072492	0.8884929	0.1462666	0.1437585	0.2258816	0.8099492	0.5193972	0.3717794	0.3343688	0.7636567	0.8942620	0.7739324	0.6906605	0.7207008	0.1719608	0.8517814	0.4003119	0.8629769	0.7613792	0.6596040	0.0299705	0.6308400	0.0208891	0.0000393	0.0794992	0.3060435	0.3251318	0.2864174	0.1195435	0.2212012	0.6566237	0.5191163	0.5053183	0.0864998	0.3362827	0.7135338	0.7071761	0.2594098	0.6612780	0.7005555	0.0755942	0.8058818	0.6957352	0.7256080	0.0451359	0.9698220	0.6692824	0.0107872	0.8028899	0.4786069	0.2116231	0.6675492	0.7605587	0.9442612	0.6531715	0.5031810	0.3903678	0.6280256	0.9825430	0.2453513	0.6409672	0.9878695	0.6572426	0.4394283	0.9543636
650	0.2452740	0.6138988	0.0366748	0.2339407	0.9985567	0.0765067	0.0028672	0.3925739	0.2552247	0.8174148	0.4836703	0.8899579	0.1681954	0.9021800	0.0337021	0.7754180	0.3942053	0.7913769	0.6073624	0.9071119	0.1057468	0.6233487	0.9792102	0.2683662	0.8486330	0.2706579	0.3625249	0.0350132	0.0569039	0.0189930	0.4953431	0.6008817	0.9872530	0.7583283	0.3553509	0.0073257	0.9022146	0.1407096	0.1798387	0.1850849	0.7673874	0.5818342	0.4009360	0.3525988	0.8134801	0.9232751	0.8591666	0.7358355	0.8890616	0.1546684	0.8641828	0.4603723	0.6240382	0.7800455	0.6416527	0.0207681	0.6042702	0.0258711	0.0000450	0.0746849	0.1756280	0.3248604	0.2421481	0.2229373	0.2030906	0.6625462	0.3232113	0.5944735	0.0689412	0.2577191	0.6726257	0.7302260	0.2545992	0.6771995	0.6682628	0.0837280	0.8342273	0.7839016	0.8401510	0.0162978	0.9889769	0.6632520	0.0107581	0.8183992	0.4785955	0.1550167	0.6671200	0.7268806	0.9504721	0.6826176	0.5029430	0.4800380	0.6046759	0.9724707	0.2467848	0.5901274	0.9796771	0.6733098	0.4327696	0.9533665
700	0.1698130	0.7079852	0.0361695	0.2392177	0.9972341	0.0930701	0.0031194	0.4006060	0.2584766	0.8057958	0.4859183	0.8865655	0.2323155	0.8690919	0.0338485	0.7710420	0.3917011	0.7669833	0.5980542	0.9684783	0.1245929	0.5820861	0.9804691	0.2828028	0.8311115	0.2912562	0.3588546	0.0339332	0.0481799	0.0136120	0.3878302	0.5994320	0.9840942	0.5827664	0.3607477	0.0073930	0.9098273	0.1503465	0.1934135	0.1630128	0.7352398	0.6075254	0.3953721	0.3887542	0.8426250	0.9428313	0.8861970	0.7525933	0.9583763	0.1449736	0.8593166	0.5016915	0.3361600	0.7859080	0.6197858	0.0189613	0.5909744	0.0308609	0.0000661	0.0705272	0.0974005	0.3391351	0.2226506	0.2544989	0.1883986	0.6781645	0.1982498	0.6868068	0.0473049	0.2230495	0.6583756	0.7036873	0.2039252	0.7195155	0.6155661	0.0915238	0.8507552	0.8309206	0.8813665	0.0057597	0.9957082	0.6645621	0.0116231	0.8312758	0.4717842	0.0968097	0.6665515	0.7184596	0.9400757	0.6865367	0.5027391	0.5186081	0.6010271	0.9642574	0.2321083	0.5122604	0.9613383	0.6891573	0.4282272	0.9560847
750	0.1140188	0.6943018	0.0362418	0.2513161	0.9963267	0.1010227	0.0031868	0.4087095	0.2606465	0.8024021	0.4870150	0.8887379	0.2738527	0.8426279	0.0339885	0.7661256	0.3928237	0.7341026	0.5926252	0.9889641	0.1250202	0.5585333	0.9768311	0.2887739	0.7922488	0.3297611	0.3560679	0.0331614	0.0508115	0.0141216	0.2600524	0.5975309	0.9785512	0.4840795	0.3486182	0.0074811	0.9091442	0.1633571	0.1970671	0.1582824	0.7166363	0.6145221	0.3739505	0.4344851	0.8594694	0.9574724	0.8949901	0.7622132	0.9795044	0.1424760	0.8456211	0.5233245	0.2179118	0.7831344	0.6070417	0.0302361	0.5949327	0.0398123	0.0001161	0.0662566	0.1000793	0.3478439	0.2159359	0.2504839	0.1942132	0.7095431	0.1548673	0.7405669	0.0387211	0.2068448	0.6538559	0.7089693	0.1676941	0.7149811	0.5591905	0.0983361	0.8556327	0.8663173	0.8797421	0.0020408	0.9980604	0.6682203	0.0139992	0.8391664	0.4695635	0.0697098	0.6659700	0.7275000	0.9277883	0.6880825	0.5026643	0.5314352	0.6243650	0.9595458	0.1932405	0.4337963	0.9446631	0.6951425	0.4283841	0.9596339
800	0.0878351	0.6606628	0.0369445	0.2624048	0.9959311	0.1035087	0.0032212	0.4153826	0.2616449	0.8039932	0.4870094	0.8910433	0.2794616	0.8275056	0.0340909	0.7593178	0.3966480	0.7000817	0.5908590	0.9951955	0.1184547	0.5609468	0.9738173	0.2894041	0.7544431	0.3500859	0.3556341	0.0329605	0.0561234	0.0153873	0.1692510	0.5946532	0.9718717	0.4513727	0.3418512	0.0076155	0.9035229	0.1738664	0.1976097	0.1634314	0.7077454	0.6184124	0.3537047	0.4724828	0.8695008	0.9638415	0.8985007	0.7688046	0.9856671	0.1449309	0.8305032	0.5301219	0.1880431	0.7765496	0.6043784	0.0458682	0.6102511	0.0466469	0.0001945	0.0637320	0.1278566	0.3460932	0.2149788	0.2404085	0.2113858	0.7527825	0.1442338	0.7578745	0.0421915	0.1982792	0.6525534	0.7346187	0.1674360	0.6956793	0.5205180	0.1032670	0.8559239	0.8970635	0.8619636	0.0007418	0.9988367	0.6713656	0.0172656	0.8438534	0.4696879	0.0669782	0.6654891	0.7386327	0.9265428	0.6903497	0.5026404	0.5355878	0.6525533	0.9578787	0.1649076	0.3598280	0.9405925	0.6928139	0.4317044	0.9620164
850	0.0803053	0.6416739	0.0379937	0.2697994	0.9957995	0.1038029	0.0032568	0.4198412	0.2617567	0.8076434	0.4863171	0.8923581	0.2692579	0.8185659	0.0341415	0.7504970	0.4013137	0.6747804	0.5920496	0.9951694	0.1143471	0.5790674	0.9724048	0.2884666	0.7248485	0.3541680	0.3570460	0.0332354	0.0589795	0.0160691	0.1238813	0.5910360	0.9665521	0.4485256	0.3395827	0.0077881	0.8967842	0.1807553	0.1979247	0.1701764	0.7034875	0.6221584	0.3400849	0.4949145	0.8745649	0.9651761	0.9003195	0.7732620	0.9872600	0.1502130	0.8205847	0.5296714	0.1886251	0.7696441	0.6078900	0.0534787	0.6242233	0.0495099	0.0002708	0.0627245	0.1288545	0.3392421	0.2162147	0.2346540	0.2299872	0.7939751	0.1419589	0.7552382	0.0508771	0.1935912	0.6522704	0.7587116	0.1857038	0.6869923	0.5026796	0.1062745	0.8556504	0.9179431	0.8508955	0.0002945	0.9990597	0.6732278	0.0203770	0.8468645	0.4703236	0.0738817	0.6651751	0.7441601	0.9306998	0.6927424	0.5026329	0.5370417	0.6703384	0.9576629	0.1547983	0.3033023	0.9435555	0.6875165	0.4343814	0.9633678
900	0.0807385	0.6374375	0.0390289	0.2738474	0.9957756	0.1035003	0.0032820	0.4220848	0.2613882	0.8114447	0.4854066	0.8929714	0.2594700	0.8117856	0.0341422	0.7412445	0.4055963	0.6607966	0.5951893	0.9900566	0.1147143	0.5980936	0.9720547	0.2876302	0.7034870	0.3512145	0.3592549	0.0337466	0.0589288	0.0162452	0.1066093	0.5875716	0.9637303	0.4531823	0.3393461	0.0079581	0.8910757	0.1848960	0.1987856	0.1746098	0.7010330	0.6257441	0.3327821	0.5047781	0.8764394	0.9643454	0.9014213	0.7763079	0.9873129	0.1566048	0.8170402	0.5277344	0.1946439	0.7638784	0.6140990	0.0547555	0.6328363	0.0506342	0.0003179	0.0625808	0.1158297	0.3329562	0.2179870	0.2336584	0.2414349	0.8234832	0.1403851	0.7466105	0.0585822	0.1910274	0.6521453	0.7722923	0.2017240	0.6891523	0.4975165	0.1079465	0.8556989	0.9288086	0.8501660	0.0001438	0.9991084	0.6741058	0.0226409	0.8485562	0.4706536	0.0813267	0.6650305	0.7440986	0.9343296	0.6946755	0.5026306	0.5376421	0.6765311	0.9578436	0.1557621	0.2689616	0.9467040	0.6826278	0.4352445	0.9641159
950	0.0826307	0.6397256	0.0398220	0.2757328	0.9957879	0.1032309	0.0032941	0.4226377	0.2608690	0.8145226	0.4845710	0.8932891	0.2553972	0.8057926	0.0341062	0.7335858	0.4089982	0.6551659	0.5992068	0.9813180	0.1174523	0.6107007	0.9721179	0.2872096	0.6883312	0.3476538	0.3614353	0.0342851	0.0578593	0.0162051	0.1021149	0.5850120	0.9627649	0.4569319	0.3398170	0.0080877	0.8869625	0.1874555	0.2000620	0.1764492	0.6992705	0.6288907	0.3295879	0.5078863	0.8766525	0.9630696	0.9021469	0.7785489	0.9867277	0.1628906	0.8171972	0.5269236	0.1979793	0.7594846	0.6198960	0.0538065	0.6369453	0.0512169	0.0003367	0.0627817	0.1048305	0.3295108	0.2196489	0.2349577	0.2454424	0.8407042	0.1384492	0.7392598	0.0625156	0.1893592	0.6519651	0.7763037	0.2083643	0.6948903	0.4974552	0.1088869	0.8560192	0.9332696	0.8533189	0.0000932	0.9991167	0.6745029	0.0239412	0.8489046	0.4706189	0.0855490	0.6650125	0.7408999	0.9358423	0.6960239	0.5026298	0.5379433	0.6764207	0.9579788	0.1599286	0.2516731	0.9479074	0.6792140	0.4351412	0.9645478
1000	0.0837280	0.6422070	0.0403274	0.2765009	0.9958056	0.1031757	0.0033018	0.4221842	0.2603871	0.8167040	0.4839109	0.8936065	0.2559796	0.8004522	0.0340510	0.7285346	0.4114741	0.6540611	0.6032260	0.9733384	0.1202286	0.6166786	0.9722458	0.2870722	0.6772405	0.3462292	0.3631960	0.0347384	0.0571008	0.0161315	0.1019421	0.5835049	0.9626311	0.4583372	0.3402476	0.0081667	0.8841896	0.1892535	0.2014174	0.1768038	0.6978585	0.6314809	0.3283045	0.5084342	0.8762558	0.9622159	0.9026647	0.7803315	0.9858559	0.1684214	0.8183652	0.5274568	0.1979831	0.7562690	0.6234379	0.0531366	0.6382095	0.0515961	0.0003408	0.0629914	0.0995859	0.3286244	0.2210319	0.2365287	0.2467346	0.8492543	0.1367743	0.7349485	0.0635091	0.1879845	0.6518008	0.7752751	0.2076783	0.6990261	0.4984835	0.1094741	0.8564542	0.9348116	0.8553841	0.0000753	0.9991214	0.6747695	0.0244980	0.8481557	0.4704665	0.0868494	0.6650653	0.7374132	0.9359361	0.6969109	0.5026296	0.5381211	0.6749704	0.9579654	0.1628073	0.2444057	0.9478270	0.6771746	0.4349042	0.9648237

0	0.0912196	0.6289059	0.0408069	0.2766497	0.9958714	0.1028982	0.0034446	0.4173410	0.2591385	0.8214127	0.4814781	0.8977893	0.2715880	0.7753368	0.0337171	0.7295981	0.4180134	0.6676838	0.6212837	0.9652796	0.1234195	0.6294963	0.9728485	0.2858493	0.6323384	0.3569702	0.3686851	0.0361948	0.0600739	0.0162084	0.1055346	0.5826924	0.9632968	0.4625560	0.3388817	0.0082159	0.8751843	0.1973459	0.2068121	0.1806504	0.6920154	0.6419056	0.3247406	0.5081611	0.8760907	0.9629553	0.9048998	0.7888445	0.9809168	0.1949820	0.8184836	0.5291436	0.1824410	0.7475933	0.6183471	0.0607362	0.6293737	0.0533320	0.0003302	0.0625870	0.0993277	0.3371669	0.2274782	0.2358043	0.2484039	0.8549328	0.1410289	0.7247843	0.0696575	0.1830375	0.6522759	0.7782689	0.1915580	0.6844752	0.5015696	0.1115020	0.8598046	0.9401804	0.8362082	0.0000721	0.9991014	0.6769366	0.0237005	0.8384555	0.4711885	0.0903706	0.6654491	0.7396131	0.9380632	0.6997704	0.5026292	0.5387208	0.6817273	0.9569576	0.1541202	0.2430041	0.9545049	0.6741747	0.4369342	0.9660232
50	0.0905813	0.6560770	0.0408068	0.2760843	0.9959071	0.0937662	0.0034582	0.3203093	0.0610850	0.8309114	0.2019351	0.8975302	0.1822610	0.7477584	0.0337170	0.7194713	0.7626314	0.6631974	0.6234229	0.8295212	0.0771082	0.6656686	0.9768139	0.2325186	0.2324902	0.3182980	0.1592049	0.0362903	0.0548621	0.0101602	0.1054869	0.5826851	0.9632877	0.4620354	0.3420526	0.0035219	0.8632247	0.3085342	0.5676997	0.1628422	0.9330595	0.6539367	0.3297467	0.5082188	0.8758163	0.9580789	0.9044879	0.7756950	0.9799992	0.2378883	0.8208606	0.5715825	0.1805754	0.7417990	0.7322966	0.0509499	0.6326233	0.0552425	0.0002055	0.0631640	0.0884783	0.3363975	0.2279485	0.2399529	0.2376363	0.8549673	0.1104835	0.7317434	0.0421789	0.1844247	0.6515853	0.7997285	0.1832372	0.6881282	0.5014415	0.0985246	0.9293134	0.9351039	0.8490896	0.0000637	0.9991071	0.6909772	0.0171122	0.7818101	0.4703202	0.2102702	0.6704830	0.7326989	0.9371781	0.7035960	0.7764116	0.5958750	0.6845255	0.8954220	0.1721530	0.2804060	0.9529648	0.6742789	0.4349547	0.9660610
