Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.0089545	0.4539243	0.0125437	0.4505127	0.2341616	0.2964219	0.0091298	0.2791585	0.7955819	0.0445054	0.2944066	0.3986389	0.0162628	0.5660675	0.0102845	0.5132739	0.5718714	0.0818069	0.0677445	0.3421305	0.0048863	0.0265631	0.6117560	0.1225461	0.5029483	0.1316147	0.3069973	0.3747023	0.6721300	0.5395481	0.4763112	0.3626631	0.5647854	0.1484558	0.2590890	0.2309261	0.3790835	0.1708093	0.0903212	0.6104604	0.1203962	0.4338934	0.7163969	0.1182531	0.3081318	0.2291605	0.2578074	0.7232715	0.4128783	0.0905374	0.4104505	0.0662418	0.4488999	0.6116224	0.1808005	0.0500334	0.0112312	0.2121658	0.2913235	0.2662677	0.2672416	0.2005719	0.0000720	0.0200300	0.2326727	0.2998935	0.6644514	0.4620891	0.5394484	0.3203302	0.3841435	0.1082594	0.0849838	0.2700489	0.4408586	0.3788053	0.4344107	0.3046152	0.5326441	0.2966337	0.3774123	0.5028364	0.0871786	0.2860751	0.2922150	0.0415231	0.1346273	0.3771132	0.4072099	0.2786277	0.4415998	0.1652856	0.2652784	0.5635637	0.4415512	0.4656702	0.4160458	0.0017471	0.5508262	0.3309952
600	0.0002413	0.4885565	0.0395129	0.4010157	0.2490921	0.3402136	0.0074077	0.2620974	0.6378006	0.0302955	0.2332020	0.5460387	0.0083837	0.5827667	0.0172982	0.3387426	0.6657588	0.1352325	0.0719952	0.3364892	0.0031141	0.0461127	0.4150571	0.1516458	0.5719364	0.1459303	0.4261906	0.4353156	0.6001827	0.4330824	0.5107808	0.2075073	0.7652890	0.1123903	0.2244614	0.2473011	0.4622175	0.1551677	0.0939370	0.6286968	0.2075568	0.4355553	0.6008099	0.0653888	0.4582256	0.2372412	0.3893419	0.7316866	0.4855886	0.1640170	0.3160541	0.0762163	0.4684614	0.6714931	0.1661234	0.0332715	0.0137670	0.1398295	0.3054341	0.2310132	0.2162452	0.1493258	0.0002550	0.0676364	0.2064106	0.2681393	0.6665266	0.3738889	0.6071067	0.4603356	0.4341010	0.1161956	0.1875424	0.3255674	0.4299814	0.2994250	0.5232478	0.2727344	0.5492304	0.4527573	0.4188277	0.2533279	0.1659539	0.3393571	0.2744308	0.0464321	0.1842987	0.3527014	0.4096105	0.3228237	0.5413879	0.1966791	0.3070892	0.6999450	0.3954844	0.4868091	0.4063724	0.0056385	0.4209093	0.2873370
650	0.0011157	0.5055830	0.0362274	0.4707898	0.2994727	0.2182480	0.0180748	0.2496126	0.6772049	0.0229746	0.2679145	0.5098775	0.0124604	0.5434628	0.0093386	0.4345484	0.8324091	0.1499192	0.1481859	0.4042370	0.0027264	0.0103572	0.2280821	0.3178419	0.5112230	0.1816333	0.4834910	0.3817529	0.5090853	0.5205992	0.5879630	0.2235013	0.7948011	0.0612396	0.2939478	0.1251372	0.6401414	0.1884154	0.1296257	0.5285683	0.2654650	0.4048792	0.8753779	0.0724132	0.4790109	0.2818622	0.4791497	0.5751632	0.5840746	0.1163572	0.3124046	0.0460460	0.5661936	0.6499562	0.2818801	0.0373757	0.0298441	0.2355965	0.2861202	0.2782150	0.1877373	0.2632693	0.0013629	0.0858540	0.2388000	0.3755169	0.5625129	0.4805124	0.7436034	0.4851915	0.4450399	0.0579473	0.1679532	0.3105237	0.4104466	0.2785508	0.4872376	0.3350786	0.4418904	0.4720648	0.4111304	0.4150847	0.1085859	0.4264451	0.2390896	0.0747627	0.3294651	0.3496824	0.3771714	0.3382941	0.5003064	0.2064676	0.2326435	0.6471094	0.5589874	0.5009785	0.3243129	0.0024054	0.3502326	0.2664465
700	0.0096108	0.5672567	0.0330850	0.4963404	0.3202339	0.2911473	0.0090170	0.2703790	0.7372056	0.0668090	0.2747474	0.4883631	0.0100604	0.5909243	0.0151237	0.4269123	0.5309927	0.1757945	0.1255585	0.3456945	0.0062345	0.0479382	0.1231303	0.3569620	0.6345467	0.2057026	0.5013277	0.4017526	0.5584025	0.5098521	0.4601673	0.2096468	0.6375620	0.0671228	0.3966825	0.1532380	0.6766339	0.1960661	0.0986235	0.5518725	0.2283239	0.4819244	0.7435646	0.1282118	0.3886805	0.2842526	0.4523721	0.7472423	0.4809986	0.1260578	0.3818181	0.0354430	0.3907399	0.5401593	0.2132661	0.0125995	0.0782339	0.2780653	0.3251102	0.2540191	0.2814050	0.1714004	0.0107000	0.0564083	0.2150546	0.2786734	0.7032496	0.3761904	0.6889440	0.4641384	0.5121462	0.0453343	0.2634916	0.2168156	0.3389633	0.3002496	0.4381978	0.3630888	0.5655927	0.5355520	0.3637070	0.2746108	0.1178056	0.4942401	0.1678997	0.1541335	0.2957254	0.4857458	0.3445703	0.2769082	0.5696621	0.2524251	0.2200715	0.5586733	0.4541672	0.4595710	0.3248715	0.0053311	0.4420736	0.2903992
750	0.0115548	0.6662703	0.0322694	0.4732773	0.2069974	0.4210940	0.0058404	0.3895839	0.8026557	0.0222267	0.2769633	0.6402167	0.0133967	0.7059346	0.0201186	0.4685525	0.6310018	0.1376612	0.1048804	0.3314542	0.0103327	0.0382578	0.1172476	0.3060579	0.7867604	0.2056812	0.3628657	0.3239875	0.5411116	0.3948985	0.4775560	0.2114187	0.6781884	0.0327464	0.3435968	0.0705875	0.5328993	0.3192529	0.1505235	0.7256913	0.1790599	0.4366485	0.7246287	0.1352269	0.4983710	0.3020171	0.3688852	0.5534608	0.4604331	0.1665102	0.4248724	0.0088823	0.3704199	0.6294459	0.3048795	0.0279808	0.0249057	0.3544359	0.4021160	0.1580721	0.1390361	0.2217438	0.0000000	0.0887176	0.1519559	0.2849968	0.6092181	0.4949354	0.7103514	0.5014427	0.5152217	0.0889062	0.2134946	0.2894577	0.4092999	0.3961509	0.4460679	0.4192306	0.5394785	0.6052294	0.3043126	0.3936099	0.1448970	0.3363164	0.1851333	0.1252040	0.3443530	0.4133607	0.3498080	0.2577962	0.3800187	0.1822293	0.2278491	0.5429150	0.5642059	0.4411938	0.2986195	0.0064659	0.3826325	0.3514251
800	0.0028073	0.5215276	0.0371619	0.5901737	0.2864441	0.3045032	0.0140105	0.4161885	0.6198027	0.0438976	0.2860073	0.5690751	0.0370014	0.6314319	0.0224753	0.3623430	0.5991711	0.1241144	0.0627338	0.3084124	0.0023124	0.0094619	0.1150148	0.2459994	0.6471654	0.2027082	0.4783958	0.3613488	0.6130219	0.5244834	0.4799876	0.1885915	0.5103937	0.0421174	0.4103521	0.1721006	0.6300177	0.2523921	0.1053040	0.6306382	0.2140857	0.4219484	0.7680994	0.1415650	0.4654022	0.3731970	0.4339136	0.5645580	0.5640820	0.1209643	0.2952805	0.0402112	0.3933140	0.5490540	0.2081444	0.1012392	0.0579366	0.2874057	0.3712105	0.1622925	0.1939417	0.2831691	0.0133707	0.0822335	0.1869711	0.3388722	0.5813517	0.5048701	0.6693090	0.3348257	0.4868184	0.0606501	0.2406198	0.3402439	0.4057211	0.3788290	0.4784586	0.4026488	0.6797522	0.6412376	0.2958362	0.3171796	0.2129365	0.3598931	0.2031625	0.1207735	0.3644421	0.6275563	0.3270082	0.2833890	0.5102645	0.2171096	0.2423897	0.6964256	0.5639894	0.4280237	0.3090619	0.0046815	0.3882519	0.2909365
850	0.0019203	0.5208864	0.0639602	0.5200360	0.2002456	0.3475311	0.0169028	0.2569641	0.5862968	0.0096919	0.1807386	0.5446165	0.0236400	0.6398435	0.0119812	0.3317061	0.5059852	0.1482415	0.0944465	0.3317046	0.0001285	0.0099752	0.1064294	0.2759699	0.6705724	0.2370254	0.3556415	0.3053104	0.6497216	0.5037699	0.4431245	0.2200532	0.7119829	0.0848113	0.3755326	0.0892013	0.6354718	0.3883324	0.0682566	0.6612583	0.2045455	0.5510858	0.6174420	0.2075002	0.4252022	0.3515066	0.3247903	0.6938031	0.4407312	0.1519086	0.3167427	0.0155495	0.5071958	0.5170343	0.2509231	0.0428861	0.0256513	0.4199157	0.2506149	0.2060914	0.1640608	0.2815670	0.0221706	0.1209144	0.1361765	0.3271835	0.6735538	0.4671503	0.6093588	0.3272485	0.5644284	0.0533597	0.1685995	0.2093414	0.5286166	0.3169270	0.3995251	0.3438046	0.4690929	0.5321112	0.3585325	0.2295957	0.2337535	0.3897665	0.2325714	0.0991169	0.4045679	0.6737387	0.4031784	0.3989695	0.3864280	0.1657934	0.2343927	0.7297075	0.4920479	0.5466369	0.5187482	0.0004352	0.3984232	0.2496680
900	0.0014311	0.5231926	0.0311790	0.4673297	0.2471015	0.3456444	0.0312534	0.3667633	0.6771474	0.0448998	0.2373631	0.5189181	0.0231856	0.6286861	0.0103232	0.3277186	0.6154000	0.1063513	0.1515398	0.2632517	0.0012501	0.0142988	0.0847809	0.3248428	0.6354451	0.1759070	0.3347407	0.3385242	0.6481795	0.4591086	0.4346520	0.1323109	0.5401446	0.0836068	0.2919356	0.0655767	0.6060940	0.3474159	0.0944865	0.5361365	0.1926741	0.4236654	0.6374320	0.2706883	0.4131770	0.2531416	0.3316889	0.6166251	0.3815674	0.1364050	0.3841737	0.0250637	0.3821085	0.5826141	0.2536129	0.0430023	0.0495092	0.2654488	0.2946987	0.3105181	0.1266006	0.2745088	0.0063672	0.1130614	0.1446528	0.3456697	0.6683039	0.3922618	0.7047379	0.3854421	0.4457836	0.0450303	0.1097517	0.1335266	0.4184803	0.3893068	0.4293949	0.3068430	0.6411738	0.4991015	0.3482323	0.3656055	0.2561159	0.3699717	0.2000584	0.1487201	0.3777162	0.6675384	0.4736841	0.2825763	0.4672276	0.1685445	0.2059387	0.5931466	0.4843245	0.4572764	0.4454089	0.0014028	0.3220631	0.2219920
950	0.0030737	0.4581831	0.0324932	0.5141729	0.1877164	0.3979572	0.0128840	0.3453144	0.7914308	0.0217818	0.2976338	0.5195261	0.0026989	0.7383481	0.0276834	0.4048917	0.6406898	0.1175001	0.1102693	0.2975433	0.0010176	0.0529228	0.0951321	0.2357376	0.6565557	0.2318872	0.3730570	0.3544421	0.6069453	0.4247265	0.4194153	0.1534387	0.8524369	0.0558499	0.3991178	0.0794706	0.6109229	0.2567155	0.0608427	0.6482937	0.1975070	0.4202958	0.5885824	0.1287500	0.3815519	0.2801115	0.4121925	0.8937738	0.4731345	0.1145957	0.4165418	0.0183398	0.4733865	0.5883600	0.2572422	0.0529857	0.0155059	0.3087347	0.2599506	0.2168035	0.2367530	0.3980021	0.0016527	0.1040702	0.1250173	0.3494338	0.7177956	0.4565818	0.7601518	0.4659848	0.5076572	0.0808297	0.1612310	0.2141304	0.4266479	0.3033857	0.3685146	0.3242114	0.6024774	0.4790159	0.3133746	0.3450307	0.2825322	0.4978367	0.2465357	0.1579232	0.3725697	0.5724716	0.4738279	0.3192680	0.4310471	0.1861066	0.1915842	0.4195022	0.5393068	0.4145459	0.3780539	0.0000000	0.3576376	0.2981949
1000	0.0148749	0.3985375	0.0265433	0.4164498	0.2350956	0.3986642	0.0155026	0.3551010	0.6307473	0.0330764	0.1894182	0.5162094	0.0104609	0.6842128	0.0298526	0.3939889	0.5520845	0.1845572	0.1088352	0.3824942	0.0018604	0.0189234	0.1351938	0.2925810	0.6276017	0.2363903	0.4948999	0.3202931	0.6173739	0.4396242	0.4300870	0.1624009	0.6432942	0.0588484	0.2870134	0.0505733	0.7112044	0.3711147	0.1398772	0.6556993	0.2205499	0.3490214	0.7228149	0.1726479	0.4383866	0.2553031	0.3847999	0.7277558	0.3802791	0.1476115	0.2687975	0.0190880	0.5375701	0.7628620	0.2046032	0.0736982	0.0252002	0.3121196	0.2542684	0.2758695	0.1806478	0.2265736	0.0038379	0.1649791	0.1277945	0.3431428	0.6128869	0.5188745	0.6880867	0.3680940	0.4194157	0.0702668	0.0807448	0.1711007	0.4212100	0.4185113	0.5279583	0.2903159	0.5605396	0.5873272	0.3332616	0.3217209	0.3342434	0.3344164	0.1670019	0.0758256	0.2846647	0.5570820	0.4288522	0.2751064	0.3685171	0.2288248	0.1995113	0.5915583	0.5800300	0.3662924	0.4070863	0.0017399	0.5831144	0.2488103
0	0.0052959	0.4666708	0.0304756	0.5813484	0.2244871	0.3292391	0.0411462	0.2980305	0.6205753	0.0465888	0.2748276	0.5667569	0.0111161	0.5100624	0.0142327	0.5321273	0.6280539	0.1000752	0.0743959	0.3359225	0.0011559	0.0393309	0.0815136	0.2779617	0.7160835	0.1626753	0.4180873	0.3330154	0.6716492	0.4150695	0.4414776	0.1353877	0.6344250	0.0542064	0.5122053	0.1068656	0.6911334	0.3615443	0.1327234	0.6046628	0.1504497	0.3949883	0.6418904	0.1869442	0.3478795	0.2707571	0.5246115	0.6716057	0.4340919	0.1508314	0.3119256	0.0085634	0.5175052	0.5018188	0.4248883	0.0813472	0.0375190	0.3373298	0.2840718	0.1582077	0.1892768	0.3293793	0.0528346	0.1380391	0.1443301	0.3113096	0.7644248	0.5186009	0.6304057	0.3488087	0.4238878	0.1106744	0.1242628	0.2359326	0.4187327	0.3092631	0.3662082	0.3551777	0.6503405	0.5264849	0.3813352	0.3735051	0.1870802	0.3937367	0.2406149	0.1105414	0.4856679	0.6775231	0.4902715	0.3137581	0.5353362	0.2596859	0.1117339	0.7419333	0.4948116	0.3876999	0.3974935	0.0009644	0.3118877	0.3322590
50	0.0029688	0.2705863	0.4417315	0.5442831	0.2662833	0.5895776	0.0189380	0.2640112	0.6740460	0.0267527	0.2705693	0.5244416	0.0319820	0.2213373	0.1302453	0.3787401	0.5469783	0.0859668	0.1012508	0.3783075	0.0011026	0.0217163	0.0556779	0.2780606	0.5549202	0.0719893	0.4848132	0.4028737	0.6759854	0.4920616	0.3843556	0.1949209	0.4790853	0.0213069	0.3081239	0.1004263	0.4210438	0.3485084	0.1060161	0.5289330	0.4837972	0.3487373	0.3074990	0.1661122	0.4707873	0.5080305	0.3461738	0.5039368	0.1972959	0.1356784	0.4252229	0.0161024	0.4544592	0.6706327	0.2457960	0.0594025	0.0142068	0.3053819	0.3873173	0.2446445	0.2134145	0.3531341	0.0205731	0.0851374	0.0899422	0.3662662	0.6016064	0.5132343	0.5879565	0.2506915	0.4527948	0.0417340	0.1409190	0.1729083	0.4269419	0.3382257	0.2298557	0.3307240	0.6603006	0.5179974	0.5287102	0.5714703	0.3176454	0.4436547	0.2477105	0.1578121	0.3523448	0.5933595	0.3956843	0.3026667	0.5747588	0.2583704	0.1719907	0.6964666	0.2583078	0.5162771	0.4477302	0.0035581	0.3296232	0.4452179
100	0.0057069	0.0728047	0.4617428	0.4969219	0.1941974	0.5670021	0.0204514	0.2680196	0.7768946	0.0399475	0.3899161	0.5599669	0.1304427	0.1439510	0.4414438	0.3618925	0.5917489	0.1484780	0.0644110	0.5870239	0.0012820	0.0331480	0.0672325	0.1598995	0.6906957	0.0238010	0.4015696	0.3952009	0.5702100	0.4380580	0.5873172	0.2308224	0.4076801	0.0245627	0.3083548	0.1710623	0.3241293	0.3203101	0.1716693	0.5533532	0.5646146	0.1877614	0.1922744	0.1731109	0.4131266	0.3250726	0.3526708	0.3392732	0.2190124	0.1941555	0.3594190	0.0108707	0.3965467	0.7739181	0.2808485	0.0658938	0.0122893	0.2235528	0.3452166	0.1868576	0.2058914	0.3684074	0.0260235	0.0279098	0.0136929	0.3334715	0.6068602	0.4941098	0.8741445	0.0727401	0.4915954	0.1115894	0.1011024	0.1212960	0.3301235	0.3014992	0.1724381	0.3370205	0.4553665	0.6174732	0.3826863	0.4780562	0.3297962	0.3257324	0.2427395	0.1481425	0.5041134	0.2755473	0.4649354	0.3015668	0.5200763	0.1534891	0.2483299	0.6535532	0.2727601	0.4337608	0.2535870	0.0080951	0.4604082	0.5616928
150	0.0353837	0.0349735	0.5648828	0.3911986	0.2231134	0.6538528	0.0371533	0.2562904	0.6022214	0.0410872	0.2971212	0.1985862	0.2195298	0.0602204	0.5290950	0.6148929	0.5664395	0.1595709	0.0518078	0.5434122	0.0015421	0.0188232	0.1922368	0.1530942	0.5740350	0.0144677	0.3936628	0.3349045	0.6392973	0.4937776	0.5787711	0.2010750	0.3878872	0.0156199	0.2361039	0.2299424	0.2404703	0.4110401	0.1497149	0.7038752	0.4728474	0.0434671	0.1193082	0.1834350	0.4069379	0.2804912	0.3122431	0.3898894	0.1324225	0.1799402	0.4500825	0.0187682	0.5281449	0.5955777	0.3336510	0.0186905	0.0190835	0.3255526	0.3518231	0.1926031	0.1835927	0.3625961	0.0074538	0.0346259	0.0357200	0.3386114	0.5629469	0.5296691	0.6543434	0.0387142	0.4984608	0.1756713	0.1068038	0.1053487	0.3549646	0.3450036	0.1465505	0.3410272	0.4825402	0.6233456	0.3044181	0.4904011	0.2135250	0.3541229	0.2571996	0.0786108	0.4986071	0.3251627	0.4212307	0.2309555	0.5895108	0.1453385	0.1124390	0.6360170	0.1041821	0.4316521	0.2877377	0.0026030	0.5731245	0.6465296
200	0.0413339	0.0414734	0.7121038	0.3278870	0.1386336	0.6600338	0.0150062	0.3088535	0.7030897	0.0068001	0.2785915	0.2098841	0.3217954	0.0907347	0.5495465	0.6033638	0.6490779	0.1515209	0.1018338	0.6288008	0.0007034	0.0551093	0.3567888	0.1355632	0.7020097	0.0087612	0.4677404	0.4071623	0.6043218	0.5009521	0.4359072	0.1646143	0.4018272	0.0075118	0.1723725	0.2730802	0.2901975	0.3172081	0.1492269	0.5792455	0.4423369	0.0281945	0.1479505	0.2040495	0.3942723	0.2865813	0.3183097	0.4209653	0.1441335	0.2931866	0.3332217	0.0147233	0.4711584	0.5725022	0.3390401	0.0440905	0.0383416	0.2745392	0.3504634	0.2068840	0.2285113	0.2998008	0.0016163	0.0067523	0.0305865	0.2658139	0.5687223	0.3992831	0.6919395	0.0058447	0.4211517	0.1163467	0.0997780	0.0830989	0.3563954	0.3054028	0.1429104	0.3672710	0.4837842	0.5330075	0.2480636	0.5822971	0.2099513	0.4746409	0.1668046	0.0412172	0.4994359	0.2456402	0.3303897	0.2526159	0.5203920	0.0923931	0.1760504	0.5652618	0.0922887	0.3981906	0.2681779	0.0046561	0.4825162	0.5978494
250	0.0110559	0.0464670	0.5442973	0.2539504	0.1678326	0.6778157	0.0113488	0.3902041	0.6974749	0.0252266	0.2658506	0.1881255	0.3630376	0.0583666	0.6183617	0.5781125	0.6630364	0.1776355	0.0538428	0.6096379	0.0018849	0.0557586	0.4223957	0.1091429	0.5704073	0.0085435	0.5644434	0.2653713	0.7320970	0.4655821	0.4463749	0.2521047	0.3364462	0.0190828	0.2090121	0.3205954	0.3064354	0.2825473	0.1773288	0.7348818	0.4372537	0.0089398	0.0305096	0.1223896	0.4582522	0.2581627	0.3439676	0.3920004	0.2050374	0.2903531	0.3071361	0.0099265	0.5233312	0.4985810	0.3742619	0.0536324	0.0356320	0.3612920	0.2987174	0.2921382	0.2581561	0.3578315	0.0000436	0.0030021	0.0026868	0.2946940	0.6307494	0.4333901	0.6902667	0.0070621	0.4135165	0.0982629	0.0869709	0.1123495	0.3361077	0.3876651	0.1322350	0.3600981	0.4474668	0.5639182	0.2430981	0.6011527	0.0304700	0.2921229	0.1979600	0.0466750	0.5664856	0.1932885	0.4416939	0.3715186	0.5144043	0.0806845	0.1847492	0.6095309	0.0933860	0.4957576	0.3667421	0.0064151	0.6195985	0.6497469
300	0.0313199	0.0700023	0.6550588	0.2517223	0.1784013	0.8054421	0.0158112	0.3534490	0.6755313	0.0539174	0.2202710	0.1974994	0.2897267	0.0393283	0.6283518	0.6480701	0.6722208	0.2096308	0.0524076	0.5800562	0.0036154	0.0238231	0.3304499	0.1548387	0.6338337	0.0284516	0.4423885	0.3475277	0.6275168	0.4045790	0.3945586	0.1318767	0.3793379	0.0098662	0.1916161	0.2862288	0.3756098	0.2559510	0.1266828	0.6331673	0.4093681	0.0276658	0.0402714	0.1349843	0.3940686	0.2452544	0.3269038	0.3882659	0.1844022	0.2681650	0.4027308	0.0094427	0.4736265	0.5211066	0.3210390	0.0919452	0.0480079	0.3959064	0.2810630	0.3208678	0.2453439	0.4799767	0.0003358	0.0016010	0.0125268	0.4827955	0.6362569	0.3707927	0.7105307	0.0211214	0.3534831	0.1336749	0.0883579	0.1576718	0.3418692	0.3186642	0.1471750	0.3069080	0.4135810	0.5337674	0.2499317	0.5882855	0.0735393	0.3881796	0.2571137	0.0589056	0.6727967	0.2287449	0.5034535	0.4864388	0.5368480	0.1215976	0.1450190	0.8059406	0.0965015	0.3730360	0.3658501	0.0049824	0.5761279	0.6727255
350	0.0186132	0.0616513	0.6543372	0.2953899	0.1511608	0.7363654	0.0232198	0.4013152	0.7090809	0.0289865	0.2015771	0.1840652	0.3270687	0.0370826	0.7292433	0.5527756	0.4962668	0.3225746	0.0353831	0.6807354	0.0008569	0.0215299	0.2307117	0.1808123	0.5775708	0.0128402	0.4270791	0.3246734	0.5589165	0.4287342	0.4676767	0.1797202	0.3498726	0.0286285	0.2111048	0.3209827	0.2587448	0.2937250	0.2032066	0.6857289	0.4434990	0.0025993	0.0400855	0.1063198	0.3783560	0.2250812	0.3396422	0.3684536	0.1937244	0.2470801	0.3836854	0.0010921	0.5006509	0.5618217	0.4022195	0.0939474	0.0246896	0.3555116	0.3568724	0.3171241	0.3056330	0.3614583	0.0001132	0.0008297	0.0234202	0.3363050	0.5747350	0.4158955	0.6732625	0.0074430	0.4537987	0.1255288	0.0889592	0.0891303	0.2876032	0.2887938	0.1517642	0.3575564	0.3311332	0.6440531	0.1838215	0.4747727	0.0952010	0.3627286	0.2429944	0.0711879	0.6381356	0.1847904	0.5242627	0.2798632	0.6045151	0.0915553	0.1203184	0.8586635	0.0856695	0.3877919	0.3879858	0.0001025	0.5219550	0.6665329
400	0.0045051	0.0569273	0.5762431	0.2553413	0.2469477	0.7224184	0.0263936	0.3085496	0.7481308	0.0123721	0.2194082	0.1498722	0.2682888	0.0228187	0.5231079	0.5801406	0.5815753	0.2074019	0.0167027	0.5725643	0.0002837	0.0201794	0.2690946	0.1047556	0.6879382	0.0116405	0.4937908	0.3794237	0.5952317	0.4962399	0.5213418	0.0984019	0.3595778	0.0310895	0.3031093	0.2818812	0.2218002	0.3324903	0.2881096	0.7652696	0.4995386	0.0020855	0.0591932	0.0867823	0.3609987	0.1624902	0.3268718	0.3600660	0.2093880	0.3200151	0.3372133	0.0017628	0.4562058	0.4961364	0.4012134	0.1022534	0.0138278	0.2427470	0.2622680	0.2060612	0.2260590	0.3567460	0.0000911	0.0042480	0.0301057	0.1902422	0.5349638	0.4050083	0.5892562	0.0020366	0.3315891	0.1761028	0.1047418	0.1149196	0.3291089	0.3499874	0.1721499	0.2863121	0.3670000	0.6807871	0.1378745	0.4673901	0.0804542	0.3448531	0.2155284	0.0434128	0.6058698	0.2028052	0.4469415	0.2741780	0.5157933	0.0418153	0.1173837	0.4906066	0.0406859	0.3783645	0.2871467	0.0037965	0.4743621	0.8122807
450	0.0156293	0.0723315	0.5984582	0.2755378	0.1827541	0.6858452	0.0157898	0.3032878	0.7244216	0.0529724	0.2165867	0.2076662	0.3240213	0.0343963	0.6574500	0.6178252	0.5498707	0.2721759	0.0297976	0.7930719	0.0023863	0.0222350	0.4092242	0.0939632	0.5255486	0.0051072	0.4367561	0.4055080	0.6175620	0.4647513	0.4748237	0.1595214	0.3064681	0.0295375	0.2990172	0.2977444	0.2471966	0.2499529	0.2167574	0.6899289	0.5954704	0.0067831	0.0961810	0.1167333	0.4033000	0.1890316	0.3689689	0.4119932	0.1557112	0.3243664	0.4152956	0.0164320	0.4680597	0.5063186	0.4078157	0.1334473	0.0572413	0.3576522	0.2793407	0.2993817	0.2544014	0.3607509	0.0006997	0.0134728	0.0199443	0.2257150	0.7209886	0.3337135	0.6737697	0.0013284	0.3773932	0.1939129	0.1750192	0.0628734	0.3624664	0.3206580	0.1846395	0.3351068	0.3629598	0.6186476	0.1770369	0.5330700	0.0298623	0.3616543	0.2131989	0.0473927	0.6077275	0.1407794	0.3868554	0.2587936	0.5576387	0.0753766	0.0907552	0.6187736	0.0522029	0.3434678	0.3072181	0.0053961	0.4328332	0.7418912
500	0.0224712	0.0695943	0.5407121	0.2008098	0.3093630	0.6682193	0.0389323	0.3498608	0.6117230	0.0135376	0.2494753	0.1901369	0.3674980	0.0428771	0.7144463	0.5388412	0.7078930	0.2086237	0.0433655	0.6945128	0.0018196	0.0253348	0.4081603	0.1327875	0.6168905	0.0041251	0.4562862	0.3137213	0.5844296	0.4708287	0.6320106	0.1780909	0.3483398	0.0309722	0.1861534	0.3012369	0.3589765	0.2696498	0.2064309	0.6622672	0.6601487	0.0134621	0.0987236	0.1160727	0.4783976	0.1787192	0.3794879	0.3914158	0.1604717	0.3614584	0.3766328	0.0043850	0.6067178	0.5337407	0.3159288	0.0700853	0.0327938	0.3475784	0.4188851	0.2414816	0.2325731	0.4198475	0.0017908	0.0015328	0.0310917	0.4214972	0.6049003	0.5402387	0.6626987	0.0078249	0.3582736	0.1316217	0.1898638	0.1165082	0.2633502	0.2877195	0.2600176	0.2491738	0.4449545	0.5390586	0.1532422	0.6732809	0.0234884	0.4437129	0.2204555	0.0497245	0.6642541	0.1906785	0.4475950	0.2644299	0.5962524	0.1101340	0.0887720	0.6158742	0.0128188	0.3160826	0.2855705	0.0002460	0.4624949	0.5867619
550	0.1395627	0.0559776	0.3912530	0.4086261	0.3111733	0.4773627	0.0211166	0.2490218	0.7226900	0.0567467	0.2393069	0.1466625	0.4835697	0.2820507	0.6240610	0.5374108	0.5863694	0.1780443	0.1218508	0.7918735	0.0027258	0.0286496	0.3478931	0.1824870	0.6183541	0.1112759	0.4307267	0.2982312	0.5896660	0.5058928	0.5122227	0.1912306	0.5429658	0.0729539	0.2186764	0.3316993	0.5385438	0.2971430	0.2129308	0.6792781	0.1939853	0.0125513	0.3085524	0.1045305	0.4906386	0.2353292	0.3534927	0.5631651	0.4402693	0.4353545	0.3845862	0.0025967	0.5171436	0.5578659	0.3911300	0.1512959	0.0397644	0.3373120	0.2942855	0.3481630	0.3542925	0.2915478	0.0000181	0.0033543	0.0986231	0.2789584	0.6664913	0.4008132	0.6432213	0.0059126	0.4608373	0.1027631	0.2875942	0.2085228	0.2795471	0.3804127	0.5649344	0.3044090	0.4030126	0.6540457	0.1466938	0.6454519	0.0493747	0.3658353	0.2378887	0.0822888	0.5504391	0.3635911	0.4488290	0.2867925	0.5117946	0.2251556	0.1876414	0.6592581	0.1728713	0.3578666	0.3281699	0.0015738	0.5889912	0.5718946
