"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.5694845	0.4673265	0.9802705	0.3598651	0.5460480	0.1973149	0.2550452	0.4310985	0.7837150	0.5301520	0.9310366	0.2422966	0.6137174	0.4329653	0.3143515	0.9261466	0.0698087	0.2548447	0.1279032	0.0583255	0.1317089	1.0644851	0.2988880	0.8048000	0.1054978	0.3262219	0.2159082	0.2028479	0.0865696	0.0642976	0.0488244	0.0064526	0.5737360	0.1058767	0.6106288	0.9379368	0.9827153	0.1016837	0.1158314	0.4030971	0.7880999	0.6420992	0.3531395	0.8536459	0.0316891	0.1140656	0.7479309	0.6872244	0.6209043	0.4592419	0.9897575	0.3311374	0.8571390	0.5183342	0.0015688	0.4470053	0.0029564	0.0926264	0.7499690	0.2534615	0.1147517	0.2656339	0.0262017	0.0325396	0.5030344	0.4530560	1.0089829	0.1928627	0.7907700	0.1666229	0.0022645	0.1213091	0.4750915	0.3364356	0.3393538	0.6394242	0.5586660	0.5586664	0.7295869	0.0061824	0.5700548	0.7748458	0.8810603	0.8019553	1.0335518	0.2255992	0.8008516	0.6156782	0.8257391	0.6855544	0.7356482	0.0395955	1.0051596	0.0061038	0.5952651	0.6651862	1.0839855	0.4948780	0.8881435	0.2316947
100	0.5988160	0.5008876	0.9040319	0.4880027	0.5510064	0.1795904	0.2454787	0.5111212	0.8140626	0.5313322	0.9622351	0.2571061	0.4056744	0.6668994	0.6074053	0.8613411	0.1081747	0.6399965	0.1361544	0.1450055	0.1650438	0.9441852	0.1757853	0.8174001	0.3335217	0.5431071	0.2246640	0.3008424	0.0711784	0.0907328	0.0601523	0.0806067	0.3390195	0.5425287	0.6122046	0.9870507	0.9431364	0.0813539	0.0690659	0.3553619	0.7940241	0.7631063	0.1989958	0.9170638	0.0254592	0.1325658	0.5118806	0.6020572	0.7958461	0.4598176	1.0324379	0.2148895	0.8485299	0.5232230	0.0042763	0.5582320	0.0046447	0.1265989	0.7545170	0.2228476	0.2993563	0.1701284	0.0767018	0.0276774	0.2989192	0.3736956	0.8968234	0.2434493	0.8074012	0.2180573	0.0061078	0.1390789	0.4752304	0.3533381	0.3004693	0.5130309	0.5531184	0.5805948	0.7189923	0.0059127	0.6676031	0.7372658	0.8828750	0.8533461	0.9985744	0.2969725	0.7473608	0.6326089	0.8054536	0.7004630	0.7459797	0.0540008	0.9966024	0.0107896	0.3560267	0.6507529	0.9892765	0.5049999	0.7595881	0.2467698
150	0.7930637	0.5773699	0.7741977	0.4860183	0.5324868	0.1664379	0.2674049	0.5207834	0.7751184	0.4868501	1.0331965	0.3432172	0.2718606	0.8303365	0.7386686	0.9377270	0.1184695	0.8062718	0.1703646	0.2332113	0.3078281	0.9872301	0.0834226	0.8125336	0.6210213	0.5806619	0.2478602	0.3464763	0.0624701	0.2214599	0.0579299	0.1896824	0.2071685	0.7901817	0.5156137	0.9980050	0.8161282	0.0882124	0.0551159	0.3089011	0.8174450	0.7862445	0.0925073	0.8941025	0.0181726	0.1392086	0.3757575	0.7554947	1.0270040	0.4929988	1.0388616	0.1963213	0.8306892	0.3732095	0.0066893	0.7001602	0.0061104	0.1723189	0.8229618	0.2399958	0.2683007	0.1415518	0.1677455	0.0384311	0.2153260	0.3345366	0.7380913	0.3205235	0.8241035	0.3830809	0.0419541	0.1487110	0.4334325	0.3795731	0.1784910	0.3666851	0.5324721	0.4926912	0.7334235	0.0019183	0.7015459	0.7825680	0.8377314	0.7782756	0.8640124	0.2557637	0.7413437	0.6031041	0.7362386	0.5842490	0.6865954	0.1368154	1.0142974	0.0659462	0.2336129	0.5502208	0.9703244	0.5458513	0.5761463	0.2993327
200	0.8257572	0.4835415	0.8696294	0.5198406	0.6533395	0.1452406	0.2318072	0.4745212	0.8141821	0.5056683	0.9789474	0.3969252	0.1881038	0.8758133	0.7290097	1.0133939	0.1295944	0.9196559	0.1472073	0.3486790	0.3852867	0.7886416	0.0651513	0.7482544	0.6535999	0.6368004	0.2130124	0.4254061	0.0787522	0.2946537	0.0884622	0.3067062	0.1132833	0.8123843	0.5807176	0.8694573	0.6863746	0.0541081	0.0601347	0.3175728	0.7719320	0.8404761	0.0291142	0.9072164	0.0208959	0.1415658	0.3385908	0.7784878	0.9510341	0.6587248	0.9241604	0.1935993	0.8011373	0.2981453	0.0026668	0.7033168	0.0045059	0.1997913	0.8410586	0.2876738	0.2951056	0.1020610	0.2312513	0.0304275	0.1821229	0.2434820	0.5840219	0.3801458	0.8510814	0.6611706	0.0972633	0.1411075	0.4859908	0.4393782	0.0832239	0.2358961	0.5904827	0.3447440	0.7720406	0.0003619	0.7144095	0.8631648	0.8035253	0.6789523	0.8155861	0.2600734	0.6119357	0.5941931	0.6072068	0.5787232	0.7597622	0.2617576	0.9655986	0.0908212	0.1221532	0.4098254	0.8767847	0.5224135	0.4294448	0.2666533
250	0.8930676	0.4411540	0.9570754	0.5528636	0.7039207	0.1982507	0.2912180	0.4707853	0.7428184	0.5119145	1.0005493	0.5123782	0.1198809	0.9942486	0.7429587	0.9806631	0.0882205	0.9669562	0.1889039	0.3940092	0.4070073	0.5151974	0.0641894	0.8782955	0.8003387	0.6270041	0.2283108	0.4545681	0.0926430	0.3861031	0.1478083	0.4374053	0.1558270	1.0235355	0.5986985	0.7564841	0.6796371	0.0278076	0.0818308	0.3340491	0.7617696	0.8214864	0.0094619	0.8125874	0.0260682	0.1554183	0.2529088	0.7379247	0.8666936	0.6165757	0.9669666	0.1633336	0.7488812	0.3784090	0.0002310	0.6241057	0.0061436	0.2834672	0.9410162	0.3240608	0.2739747	0.1254982	0.1628534	0.0316612	0.1779751	0.2201940	0.4742320	0.3406282	0.8220863	0.7376672	0.1713926	0.2270075	0.4838744	0.5485352	0.0422543	0.1471624	0.6849016	0.1724100	0.6940280	0.0016109	0.7455722	0.9058444	0.8695804	0.5313259	0.8705506	0.2238569	0.5699227	0.6189982	0.5574816	0.4526247	0.7693481	0.3110428	0.8669589	0.1156871	0.0751660	0.3717564	0.6582253	0.5697140	0.3477689	0.3471330
300	0.8756580	0.3190350	0.8240829	0.6357322	0.7023826	0.1354657	0.2480257	0.4390759	0.8179502	0.5740806	0.9433228	0.4260108	0.0646675	0.9558564	0.7809015	1.0168185	0.1360392	0.9435274	0.2070995	0.4137958	0.3401188	0.3712812	0.0490237	0.9200788	0.8221942	0.6441983	0.2876377	0.4263256	0.1119459	0.4008858	0.1595963	0.5305086	0.1181499	0.9995927	0.6678866	0.6424303	0.6269080	0.0332086	0.1858568	0.3314333	0.7687667	0.8267007	0.0039022	0.8796886	0.0259745	0.1801458	0.2517863	0.8047474	0.8618500	0.5965354	0.9376524	0.1619055	0.6989935	0.3120906	0.0012295	0.6390476	0.0124101	0.3210689	0.9871266	0.2596323	0.2141564	0.1073626	0.1583984	0.0423085	0.1862973	0.1476858	0.4506773	0.3134295	0.7795659	0.5808768	0.1638058	0.2580947	0.4392794	0.5053719	0.0190750	0.0940775	0.6825905	0.1372825	0.6607938	0.0012315	0.7370871	0.9538884	0.9495681	0.5344976	0.8404392	0.1886134	0.4977530	0.6574764	0.5588375	0.4214457	0.7174190	0.3092885	0.4507001	0.1173815	0.0736769	0.3239671	0.5834301	0.6012489	0.2802974	0.3557109
350	0.9184781	0.2587688	0.7527883	0.6855290	0.6881492	0.1530573	0.2299406	0.4774073	0.8096084	0.5844094	0.9742622	0.4560110	0.0757573	0.8813240	0.6716306	0.9481891	0.1144910	0.9655245	0.2365166	0.3744676	0.4910009	0.2674087	0.0445705	0.9497813	0.8466592	0.7181523	0.3111207	0.4557667	0.1988763	0.3886232	0.2175975	0.5600279	0.1365699	1.0416003	0.6802471	0.6575536	0.5672650	0.1049941	0.1533309	0.2865683	0.8637141	0.8885590	0.0014495	0.8189823	0.0386223	0.2275596	0.2378838	0.8023378	0.8723816	0.7388082	0.9850804	0.1991100	0.6536515	0.2552262	0.0000055	0.6971579	0.0242285	0.2937006	1.0438273	0.2451820	0.2100951	0.0951372	0.2073320	0.0375656	0.1719990	0.1524431	0.4349293	0.3362697	0.8000412	0.5791851	0.2510307	0.3409509	0.4642822	0.4850629	0.0267247	0.0628656	0.6403161	0.0708646	0.7051991	0.0025892	0.7047372	0.9446077	1.0156236	0.4670636	0.7780112	0.1323537	0.5604365	0.7263716	0.5176046	0.4579387	0.8201733	0.2125435	0.4200577	0.1170120	0.0824438	0.2342082	0.5368438	0.7002517	0.2635573	0.3553947
400	1.0273053	0.3431766	0.5871685	0.6886370	0.7339899	0.1902619	0.2259853	0.4273571	0.9040995	0.5821521	1.0168387	0.5279230	0.1145061	0.9436599	0.7689550	0.9047066	0.1230027	0.9510870	0.3418178	0.4477200	0.4424640	0.2602050	0.0582455	0.9964827	0.8234459	0.7010336	0.3345174	0.4910194	0.1941594	0.3068475	0.2369150	0.5851926	0.2151245	0.9492121	0.6271726	0.5599419	0.4981340	0.1025808	0.1975052	0.2941683	0.7845000	0.8578193	0.0069812	0.7875455	0.0439382	0.2491087	0.2608245	0.8123689	0.9061548	0.7601313	0.9269239	0.2249851	0.6287076	0.2209727	0.0002181	0.6390688	0.0418405	0.3961042	0.8949512	0.2526165	0.2060860	0.0964736	0.2056148	0.0351108	0.2012350	0.1253442	0.5443196	0.3362074	0.7538944	0.4997980	0.3008611	0.3264551	0.4791887	0.4401614	0.0107390	0.0570367	0.5835338	0.0413662	0.7378766	0.0022417	0.7897304	0.9833258	1.0342876	0.5302442	0.9476378	0.1196544	0.6563222	0.7031295	0.4860610	0.4568070	0.7272029	0.1251940	0.4099473	0.1312562	0.0730021	0.2576268	0.4396553	0.6340398	0.2601702	0.4111819
450	0.9592036	0.3933981	0.5833095	0.5828007	0.6913059	0.1462675	0.2028204	0.3671935	0.9642294	0.5960560	0.9325949	0.5785876	0.1005269	1.0766053	0.8326919	1.0222314	0.1915736	0.9080415	0.3569357	0.4741469	0.4996383	0.2271605	0.0536854	0.9517176	0.7679187	0.8017518	0.3304342	0.4402354	0.1705857	0.3600337	0.2215542	0.5391844	0.1765352	1.0394031	0.5518180	0.4870212	0.4999047	0.1722222	0.2579378	0.2949510	0.7053695	0.7718565	0.0016273	0.7901246	0.0132592	0.2518881	0.2168382	0.8071604	0.8817587	0.7528491	0.8465565	0.2398858	0.6704376	0.2680210	0.0003032	0.6709782	0.0439408	0.4425074	0.9352604	0.2874122	0.1534650	0.0913823	0.2600515	0.0672064	0.1497117	0.0676607	0.5219234	0.5098540	0.7716526	0.5364361	0.3090036	0.3026019	0.4825796	0.3899602	0.0081707	0.0337926	0.6061817	0.0502315	0.6560000	0.0002426	0.7227017	0.9354267	0.9252417	0.6034188	0.8966751	0.1360480	0.5283780	0.7683415	0.4658981	0.4403105	0.7239496	0.1408721	0.5550086	0.1203930	0.0771140	0.2866961	0.4223530	0.6869104	0.1963792	0.4080542
500	0.9069644	0.3679873	0.6946557	0.7322526	0.6160407	0.1535796	0.1648051	0.3453753	0.9537066	0.5568668	0.8950039	0.6638597	0.0787880	1.0056876	0.7873847	1.0569648	0.1378964	0.9734784	0.3992525	0.4971580	0.5889361	0.2947088	0.0940814	0.9001178	0.8438343	0.7811837	0.3992400	0.4868991	0.1300305	0.3159136	0.2605462	0.5154759	0.1885864	1.0277194	0.5648289	0.3753642	0.4855812	0.2665601	0.2198684	0.3606126	0.7464473	0.8413489	0.0106360	0.7455189	0.0144708	0.2398176	0.2324496	0.8302954	0.8282727	0.7911990	0.9192412	0.2152740	0.6840617	0.2474189	0.0006859	0.6398105	0.0238799	0.4324816	0.9427057	0.2841756	0.1621580	0.1075448	0.2689249	0.0701957	0.1694706	0.0796485	0.5713246	0.5779279	0.7942559	0.5768005	0.2585076	0.2419493	0.4994923	0.4034410	0.0047804	0.0472401	0.5592968	0.0529665	0.6358887	0.0011754	0.7293322	1.0133455	0.9399501	0.6108302	0.9113674	0.1487412	0.5568620	0.6711130	0.3969671	0.3895960	0.7190805	0.1382308	0.4666720	0.1248803	0.0698771	0.2903248	0.4059912	0.6267298	0.1715541	0.4721025
550	0.9288893	0.3031456	0.6622630	0.7311280	0.4651935	0.2072862	0.1866864	0.3497680	0.9077165	0.5567125	0.9406293	0.6593227	0.1699187	0.7683144	0.5153427	1.0401548	0.1495550	1.0590343	0.4225605	0.3870192	0.6103910	0.2606062	0.2805021	0.8755303	0.8037168	0.6739075	0.3984224	0.3892958	0.1492881	0.4167694	0.2766939	0.5563329	0.5111378	0.9868940	0.5195362	0.3028405	0.4102000	0.2750352	0.3063280	0.4145482	0.7652151	0.7812594	0.0706007	0.7671921	0.0275627	0.2685404	0.4131819	0.7778481	0.6867166	0.8005121	0.9893836	0.3810996	0.6203794	0.2432396	0.0006055	0.4342133	0.0709057	0.3962966	0.9548649	0.2685861	0.1339133	0.2672078	0.2873431	0.0589725	0.1788349	0.0784537	0.6020333	0.7092954	0.7516006	0.6069436	0.2578281	0.1995292	0.5562911	0.3945421	0.0025487	0.0650201	0.4667265	0.0643237	0.6843232	0.0032562	0.5998746	0.9572921	0.8209638	0.6371185	0.9588764	0.1090867	0.6104615	0.7357117	0.4104556	0.4620413	0.7829997	0.0963140	0.5913641	0.1643248	0.0903978	0.3498487	0.4576842	0.6810693	0.3326952	0.4534481
600	0.8428902	0.3873151	0.6640270	0.8123484	0.3536110	0.2109022	0.1804774	0.3547670	0.8684031	0.5890733	1.0123867	0.6652658	0.2973903	0.4189088	0.3390243	1.0425013	0.1786578	0.9690047	0.3745251	0.4134736	0.5687699	0.2558632	0.4161645	0.9349348	0.8317631	0.5504468	0.3249538	0.2045405	0.2164646	0.4865899	0.2245892	0.6610519	0.8059463	0.9971105	0.4240973	0.2985808	0.4422844	0.4127292	0.4962732	0.3672141	0.8192815	0.7415656	0.1822666	0.8146815	0.0341348	0.2994489	0.5890895	0.7116213	0.5232988	0.8018651	0.9605793	0.5172825	0.6023053	0.2445096	0.0006419	0.3020520	0.0769286	0.3675320	0.9035792	0.2634074	0.2117642	0.3893950	0.2856145	0.0539302	0.2258884	0.1011857	0.6062177	0.7010008	0.7721323	0.5902800	0.2097805	0.1243135	0.5425475	0.3828615	0.0018709	0.0590763	0.3842700	0.2358250	0.7208091	0.0055156	0.3355986	0.8862779	0.7918228	0.6997275	0.8545297	0.1434390	0.6693491	0.7438270	0.4884542	0.5301185	0.7491766	0.0686156	0.7578800	0.1379742	0.0870911	0.5110461	0.5351554	0.6630238	0.4555533	0.3553235
650	0.8863038	0.3270974	0.8350190	0.8225168	0.2711597	0.1713185	0.1802779	0.3079407	0.8738732	0.5702789	1.0243173	0.5180158	0.4098777	0.2430677	0.1939012	1.1083068	0.1650208	0.6912344	0.2953471	0.4161923	0.5943334	0.2272708	0.4455736	0.9313873	0.7161400	0.3764849	0.2640909	0.0835032	0.3795763	0.4821642	0.1439575	0.4941832	0.8526621	0.7895853	0.2349558	0.2919643	0.5409615	0.6801014	0.5631853	0.3744348	0.8078772	0.7024104	0.2331466	0.7065429	0.0192711	0.3097687	0.6072219	0.6621215	0.6198477	0.8010392	1.0136776	0.4385216	0.6676619	0.1797382	0.0019389	0.2029322	0.0899387	0.2722102	0.9159034	0.2315597	0.2030134	0.4514924	0.3387940	0.0417254	0.2528924	0.0888644	0.5249771	0.6454614	0.7864460	0.6690682	0.1626830	0.1041579	0.5281820	0.3260650	0.0010975	0.0531468	0.2791294	0.3456894	0.6972024	0.0068233	0.2697352	0.8780069	0.7462249	0.7534623	0.9131869	0.1342821	0.6795548	0.7584319	0.5082995	0.5170080	0.7977712	0.0818637	0.7653284	0.1337385	0.1843569	0.5427226	0.5877463	0.6129844	0.5270067	0.3724903
700	0.9051443	0.2104432	0.7761727	0.7242604	0.3188385	0.2152908	0.1396545	0.2851468	0.8218694	0.4775001	1.0775531	0.4362620	0.5318011	0.1842200	0.1177789	1.0410330	0.2211706	0.3261060	0.2107438	0.4217249	0.4685924	0.2524989	0.4139528	0.9607288	0.6122889	0.2802225	0.2458742	0.0534172	0.4143305	0.4620102	0.1120107	0.4277201	0.9980086	0.5806385	0.2084468	0.4108279	0.6541662	0.8555323	0.4752343	0.3538653	0.8014014	0.6880150	0.3092313	0.6746625	0.0222589	0.3577946	0.6296524	0.7222107	0.7986910	0.7755157	1.0620764	0.3940009	0.7603896	0.2369037	0.0023110	0.1337751	0.0993701	0.2099507	0.6787085	0.2326705	0.1603702	0.5065910	0.2905598	0.0314995	0.3064862	0.1026317	0.4959834	0.7405478	0.8145665	0.6789410	0.1343189	0.0740356	0.4857719	0.3062450	0.0015332	0.1082370	0.3087776	0.4554074	0.6368406	0.0142718	0.2326243	0.7698593	0.7273217	0.8620304	0.9561599	0.1625707	0.7261832	0.7942738	0.5188837	0.5451882	0.7946345	0.1179554	0.8400883	0.1302519	0.4215445	0.5293228	0.6511148	0.6398235	0.6494544	0.4071178
750	0.8657178	0.1404003	0.7486306	0.7140832	0.3836652	0.1928400	0.1805355	0.2911027	0.8920849	0.4835899	0.9785081	0.2727672	0.5709938	0.1004043	0.1165553	1.0165318	0.2656685	0.1821019	0.1882883	0.3450927	0.3611399	0.5852293	0.4129746	0.9431902	0.3486086	0.2888207	0.2068582	0.0202084	0.3706743	0.3879058	0.1245694	0.3270462	1.0378981	0.5175516	0.2660021	0.6192816	0.6678985	0.8029570	0.3380575	0.3175086	0.7803824	0.6119814	0.3626042	0.8012380	0.0282221	0.3689154	0.6380297	0.6407756	0.8748755	0.6911721	0.9997164	0.3941456	0.8024377	0.2321200	0.0020293	0.0987990	0.1022955	0.2218067	0.6780649	0.2481339	0.0865678	0.4582350	0.2328405	0.0283996	0.3449835	0.1008249	0.4439078	0.8332351	0.8167621	0.6702559	0.0639610	0.0200355	0.4856117	0.2799027	0.0226078	0.1656951	0.3360876	0.4479216	0.6027471	0.0134117	0.3884266	0.6888860	0.8077713	0.8703889	0.9939132	0.1139071	0.8197920	0.6692703	0.4924639	0.5792488	0.8204652	0.1578012	0.8506952	0.1731779	0.5084576	0.5071428	0.7244311	0.5970489	0.7739135	0.4145100
800	0.8395255	0.1459845	0.7615518	0.6677242	0.4160977	0.2174253	0.1255592	0.2480296	0.9416986	0.5306094	0.9587370	0.2004084	0.6717631	0.0755718	0.0940763	0.9519599	0.2323677	0.1230987	0.1599764	0.2949719	0.3076350	0.7663161	0.3941646	0.8920203	0.4030181	0.2565818	0.2634470	0.0254931	0.2704491	0.3540116	0.1169532	0.1784387	0.8698681	0.5962974	0.4445629	0.6585451	0.7164635	0.7220647	0.2472248	0.3479302	0.8110769	0.5691688	0.3766726	0.9533577	0.0390150	0.2782486	0.6946612	0.7902760	0.9156340	0.6228466	0.9828351	0.2848130	0.8536220	0.1962209	0.0027519	0.1071965	0.1250473	0.2194449	0.6683370	0.3007497	0.0566716	0.4413509	0.2359363	0.0098161	0.4544979	0.1383005	0.4354027	0.6963704	0.7180332	0.6280528	0.0378116	0.0303465	0.4890474	0.3254062	0.0463099	0.2957799	0.4325691	0.4838605	0.6972257	0.0072241	0.3865663	0.6264983	0.9088695	0.8088536	0.9332828	0.0623599	0.7552582	0.6928012	0.4432410	0.5936578	0.7110645	0.1910307	0.8526749	0.1608392	0.6638020	0.6310848	0.8905652	0.4708469	0.8868284	0.4219653
850	0.9397404	0.2259001	0.7871674	0.6399168	0.4695244	0.1685998	0.1566127	0.2361030	0.9856967	0.5475094	0.9732615	0.2218020	0.7776917	0.0537635	0.1336386	0.9155911	0.3580916	0.0932502	0.1215992	0.1952263	0.3012618	0.8405681	0.4667767	0.8912005	0.3164172	0.2492464	0.2763674	0.0205524	0.1892557	0.2453428	0.0972763	0.1217898	0.8599082	0.5828085	0.4743442	0.7874940	0.8201792	0.5452150	0.1677469	0.3828528	0.8174926	0.6172053	0.3819200	0.8750016	0.0210835	0.2371196	0.8320194	0.8219171	0.8759653	0.6261662	1.0249728	0.2499249	0.8870796	0.2228483	0.0003734	0.0970430	0.0956796	0.2932192	0.6809985	0.2557972	0.0827864	0.5194644	0.1154806	0.0245004	0.4450600	0.2207678	0.4049061	0.7146961	0.7268477	0.4420166	0.0311371	0.0532211	0.4699187	0.2977053	0.0814314	0.4083818	0.3477976	0.6041050	0.8049397	0.0146951	0.3702136	0.6600416	0.8768071	0.7358120	0.9108208	0.0352783	0.7797169	0.6658992	0.4554626	0.6419369	0.7956529	0.1557594	0.8352675	0.1168991	0.5819953	0.6154716	0.8369533	0.5462631	0.8996872	0.3345215
900	0.8755089	0.2405156	0.6948471	0.5304941	0.5238689	0.1715227	0.1600165	0.3303386	0.9389399	0.5991008	1.0282844	0.2299815	0.8031694	0.0945593	0.1348003	1.0080800	0.2872100	0.0518048	0.1467392	0.1461507	0.2758650	0.9744004	0.4345551	0.8426018	0.2583377	0.1863832	0.2180689	0.0272727	0.1253973	0.1459667	0.0806508	0.0803020	0.8512717	0.5819284	0.5995603	0.8588937	0.8599631	0.2778748	0.1618743	0.3562730	0.7837965	0.5308191	0.3608803	0.9811017	0.0187739	0.2201976	0.8045182	0.7895457	0.8134981	0.6292993	1.0595589	0.1315657	0.9076148	0.2891160	0.0003067	0.1146707	0.0590526	0.2841718	0.7779860	0.1870426	0.0640114	0.4522995	0.0714267	0.0208664	0.3961635	0.2605291	0.3756245	0.6401855	0.7748335	0.2766828	0.0110519	0.0606988	0.4399734	0.2624190	0.1395309	0.4059376	0.3621833	0.5319928	0.6389801	0.0165774	0.4301733	0.6993868	0.8686852	0.5921069	0.8282696	0.0962801	0.8074299	0.6493326	0.5418510	0.6209017	0.8116779	0.1422551	0.8939158	0.1040396	0.5649754	0.6218763	1.0397796	0.4266753	1.0362118	0.2981180
950	0.7846259	0.3548764	0.8294850	0.5410249	0.4073239	0.1533349	0.1988441	0.3959783	0.9059990	0.5274173	1.0507598	0.1949935	0.9436030	0.1010646	0.1323779	1.0261213	0.2011902	0.0515732	0.1562514	0.1202749	0.1823932	0.9273903	0.4086231	0.8967371	0.2229824	0.1324411	0.2021946	0.0209500	0.0625724	0.1204074	0.0788347	0.0692134	0.8596347	0.6096691	0.5891920	0.9400978	0.8347024	0.2191956	0.1142444	0.3501043	0.7302790	0.5505501	0.3623267	0.9257324	0.0238692	0.1503306	0.7805658	0.6907122	0.8172731	0.4983873	1.0431707	0.1530829	1.0301861	0.2822058	0.0009229	0.1915703	0.0352212	0.2295010	0.7274400	0.2492805	0.0824718	0.4849639	0.1114747	0.0164847	0.4263506	0.2569537	0.3996136	0.6123842	0.7558209	0.1842047	0.0080932	0.1193787	0.4343526	0.2617990	0.1580037	0.4307497	0.4308377	0.5671031	0.6168063	0.0082679	0.4443961	0.7748540	0.8727630	0.5562065	0.7917481	0.0926089	0.8968156	0.6415328	0.5541158	0.7030322	0.7309336	0.0937430	0.9904687	0.1170874	0.6090976	0.5623662	0.9627650	0.4953166	0.9278808	0.3199782
1000	0.7994197	0.4551876	0.8412184	0.4590560	0.4681938	0.1556275	0.2102342	0.3900730	0.8384030	0.5003194	0.9973956	0.1988547	0.9064820	0.1015397	0.1397671	1.0534622	0.2366787	0.0751498	0.1448846	0.0817619	0.2252568	0.8765720	0.4670813	0.9638879	0.1478888	0.1019950	0.1875226	0.0203530	0.0590806	0.0968417	0.0639343	0.0609160	0.8912223	0.6922887	0.5725182	0.9393006	0.7964266	0.1618835	0.1664514	0.3385484	0.7326557	0.6598973	0.3328865	0.9374699	0.0212492	0.1787364	0.7968800	0.6775759	0.7616200	0.4696362	1.1277328	0.1439794	0.8932551	0.4938778	0.0051000	0.1811704	0.0243543	0.1850939	0.7600620	0.2419317	0.0896669	0.4926240	0.0891597	0.0234576	0.4744484	0.2154226	0.4252911	0.5074365	0.8754033	0.1771818	0.0082153	0.1177765	0.4486434	0.2806024	0.1593353	0.4554976	0.5504628	0.5429210	0.6280656	0.0138295	0.4191544	0.7903134	0.8062355	0.5362173	0.8423123	0.1833475	0.9596839	0.7338904	0.5770312	0.7073975	0.6076021	0.0836251	1.0024988	0.0918954	0.6342476	0.6017531	0.9773303	0.5111678	0.9529401	0.3299729

0	0.4504984	0.5105983	1.0087692	0.3775308	0.5223548	0.2290704	0.2094727	0.4651150	0.7175717	0.6549941	1.0083597	0.3082482	0.8213174	0.0362803	0.0596284	1.0646099	0.0754296	0.0633423	0.1484667	0.0125289	0.1570169	1.1080664	0.4756865	0.9214755	0.1437656	0.1323785	0.1623676	0.0258815	0.0665022	0.1021834	0.0571528	0.0183250	0.9884542	0.0407338	0.5475313	0.9918551	1.0217315	0.0980720	0.1677212	0.3548798	0.7034544	0.6632860	0.3954841	0.9143467	0.0363293	0.1361098	0.9157393	0.7276699	0.6558442	0.4262722	1.0112715	0.3481465	0.8160794	0.6177655	0.0007870	0.3370587	0.0068986	0.1511764	0.8140203	0.2603691	0.0233860	0.3871862	0.0611859	0.0181265	0.4388927	0.4471186	1.0509120	0.1697489	0.8124756	0.2050062	0.0047595	0.1322862	0.5063590	0.3168428	0.3921551	0.5031988	0.3472859	0.4976706	0.7203629	0.0053980	0.5412704	0.7160621	0.7221293	0.7768509	0.9141983	0.2984563	1.0299486	0.6441137	0.9048418	0.7526006	0.7084041	0.0742135	1.0179880	0.0009248	0.6966946	0.8095229	0.8899548	0.5124583	0.9013276	0.2226676
50	0.5987070	0.4934605	0.9908612	0.3941173	0.5679585	0.1752190	0.2248359	0.4469988	0.7935236	0.6627346	1.0193273	0.2910522	0.9847367	0.0574304	0.0736102	1.1404275	0.0726087	0.0357371	0.2736722	0.0174901	0.1570745	0.9484804	0.2015225	0.8558115	0.0924802	0.2268813	0.1997867	0.0199005	0.0752032	0.1935712	0.1137479	0.0062238	0.7299729	0.0256995	0.6274219	0.8534287	0.8232535	0.1559283	0.3059469	0.3793145	0.8421502	0.6991918	0.4271192	0.8628988	0.0255515	0.3255862	0.9915290	0.7595370	0.8954959	0.4986499	0.9808965	0.3781488	0.8817014	0.4095964	0.0033319	0.2863001	0.0036407	0.1166159	0.6714534	0.1952349	0.0430547	0.4866675	0.0795689	0.0170423	0.5775868	0.3346411	0.9485014	0.1904447	0.8129412	0.0877677	0.0061240	0.2306798	0.4096465	0.2992762	0.3013142	0.5741791	0.3804261	0.5508103	0.7820373	0.0069321	0.4944304	0.7672676	0.7428166	0.7685686	0.8420149	0.2149778	0.9330430	0.6144227	0.8184433	0.8559675	0.6676453	0.0496678	0.9471268	0.0646961	0.6349815	0.9525670	0.8735164	0.6286643	0.8211332	0.2758615
