regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
"('fur', 'fes')"	59	56	TRUE	1673	"('fur', 'fes')"		"[(0, -0.0080502987344448843, 0.92757006827622335), (10, 0.26760341803687088, 0.038724011179479496), (20, 0.073889975131720714, 0.58489712450078857), (30, 0.034267112600543471, 0.77664181966728019), (60, 0.10429744705111935, 0.56352049923512393), (90, 0.52489500010316748, 0.036830103609511319)]"	['-']	fur	fes	fur	2	fes	2	fur	fes	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'entf')"	60	57	FALSE												yqji	entf	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'gspf')"	61	58	FALSE												yqji	gspf	2	4	1	1	77	0.306358041	0.460490214
"('cdar', 'fepc')"	62	59	FALSE												cdar	fepc	2	4	1	1	77	0.306358041	0.460490214
"('fur', 'lpd')"	63	60	TRUE	1710	"('fur', 'lpd')"	0	"[(0, 0.37700783197802279, 9.8105781007175931e-06), (10, 0.44679950325880052, 0.00034538014842329926), (20, 0.39797482575989807, 0.0021708679769515513), (30, 0.32418153000981076, 0.0058151902965132007), (60, 0.15959976027987299, 0.37497911184489996), (90, -0.16611941079972467, 0.53863844515137216)]"	['+-']	fur	lpd	fur	2	lpd	2	fur	lpd	2	4	1	1	77	0.306358041	0.460490214
"('cdar', 'suca')"	64	61	FALSE												cdar	suca	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'gudd')"	65	62	FALSE												yqji	gudd	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'fecc')"	66	63	FALSE												yqji	fecc	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'fur')"	67	64	FALSE												yqji	fur	2	4	1	1	77	0.306358041	0.460490214
"('cdar', 'gudp')"	68	65	TRUE	939	"('cdar', 'gudp')"	0	"[(0, 0.48429367963035397, 5.2857246291292042e-09), (10, 0.21184605282087909, 0.10417638198767894), (20, 0.28230967644541066, 0.03336536680491467), (30, 0.39660727799764162, 0.00061676095937293596), (60, 0.15035000477362717, 0.40363047188807211), (90, 0.035599270935692991, 0.89586507526229409)]"	['+']	cdar	gudp	cdar	2	gudp	2	cdar	gudp	2	4	1	1	77	0.306358041	0.460490214
"('fur', 'ryhb')"	69	66	TRUE	1727	"('fur', 'ryhb')"		"[(0, -0.11493293210033548, 0.19288218074938854), (10, -0.04823437959260108, 0.71438333931419162), (20, -0.19352790128153816, 0.14918681834909098), (30, -0.10856907592610718, 0.36745583825165951), (60, -0.019136683364418598, 0.91581832598435631), (90, -0.0087870624844982453, 0.97423488845957373)]"	['-']	fur	ryhb	fur	2	ryhb	2	fur	ryhb	2	4	1	1	77	0.306358041	0.460490214
"('cdar', 'fepg')"	70	67	FALSE												cdar	fepg	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'gsph')"	71	68	FALSE												yqji	gsph	2	4	1	1	77	0.306358041	0.460490214
"('fur', 'succ')"	72	69	TRUE	1735	"('fur', 'succ')"		"[(0, -0.0027938885902986936, 0.9748328103571452), (10, -0.027248673000896353, 0.83627100561605883), (20, -0.22555678566206841, 0.091602272211297381), (30, -0.20419220855642198, 0.087624970866434587), (60, 0.031135683579479486, 0.86343297638640981), (90, -0.015104652705294734, 0.9557240413364817)]"	['+']	fur	succ	fur	2	succ	2	fur	succ	2	4	1	1	77	0.306358041	0.460490214
"('cdar', 'gspk')"	73	70	FALSE												cdar	gspk	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'feci')"	74	71	FALSE												yqji	feci	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'ybdz')"	75	72	FALSE												yqji	ybdz	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'garr')"	76	73	FALSE												yqji	garr	2	4	1	1	77	0.306358041	0.460490214
"('fur', 'ybdz')"	77	74	TRUE	1744	"('fur', 'ybdz')"		"[(0, 0.029296867846315418, 0.74073471477324948), (10, 0.18756513958181054, 0.15126366703013139), (20, 0.098149228770977717, 0.4676241459850029), (30, 0.33533832117969559, 0.0042533942545863526), (60, 0.10732234764925139, 0.5521984072286038), (90, 0.50048492131752242, 0.048327678236960277)]"	['-']	fur	ybdz	fur	2	ybdz	2	fur	ybdz	2	4	1	1	77	0.306358041	0.460490214
"('fur', 'gudx')"	78	75	FALSE												fur	gudx	2	4	1	1	77	0.306358041	0.460490214
"('yqji', 'rnpb')"	79	76	FALSE												yqji	rnpb	2	4	1	1	77	0.306358041	0.460490214
"('iscr', 'oxys')"	0	0	FALSE												iscr	oxys	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'katg')"	1	1	FALSE												iscr	katg	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'naph')"	3	2	FALSE												mntr	naph	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'napc')"	5	3	FALSE												mntr	napc	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'ydiu')"	6	4	FALSE												oxyr	ydiu	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'iscu')"	8	5	TRUE	1892	"('iscr', 'iscu')"	0	"[(0, 0.85229113224400299, 7.7814707472163877e-38), (10, 0.42500357461100235, 0.00071222481840350525), (20, 0.096552352717397219, 0.47493261311125645), (30, 0.16875155325279348, 0.15948719197647435), (60, 0.42389475866515192, 0.013957198244215128), (90, 0.3113847960418788, 0.24040376681891348)]"	['-']	iscr	iscu	iscr	3	iscu	3	iscr	iscu	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'dps')"	9	6	FALSE												iscr	dps	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'napa')"	10	7	FALSE												mntr	napa	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'napd')"	11	8	FALSE												mntr	napd	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'trxc')"	12	9	FALSE												iscr	trxc	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'sufa')"	13	10	TRUE	1904	"('iscr', 'sufa')"	60	"[(0, 0.073410319294497123, 0.40651436798174889), (10, 0.21354424710239819, 0.1013656319390473), (20, 0.095157602180179476, 0.48136554974412971), (30, 0.046013111097359567, 0.70317847953722268), (60, -0.71656174729777722, 2.7296399094367149e-06), (90, -0.5668606105390237, 0.022039063898823808)]"	['+']	iscr	sufa	iscr	3	sufa	3	iscr	sufa	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'sufc')"	14	11	TRUE	2461	"('oxyr', 'sufc')"	30	"[(0, -0.31185202225647246, 0.00030405447357843737), (10, -0.42820821413181887, 0.00064225606202119245), (20, -0.55727345790532457, 6.7129920364029482e-06), (30, -0.54653379653100453, 8.1972014301142677e-07), (60, 0.022846479428192321, 0.89957456631147559), (90, 0.24023894024148168, 0.37012842253472511)]"	['+']	oxyr	sufc	oxyr	3	sufc	3	oxyr	sufc	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'iscs')"	15	12	FALSE												mntr	iscs	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'yhja')"	16	13	FALSE												iscr	yhja	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'hcp')"	17	14	FALSE												mntr	hcp	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'napf')"	18	15	FALSE												mntr	napf	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'iscs')"	19	16	TRUE	1891	"('iscr', 'iscs')"	0	"[(0, 0.8686719426393793, 7.2535167288466565e-41), (10, 0.37012287470476862, 0.0036051501998580135), (20, 0.04403944614483718, 0.74496749808890206), (30, 0.052751729844920374, 0.66217761019526944), (60, 0.31321145032194758, 0.075922809004694558), (90, 0.17347861495022765, 0.52053152076963283)]"	['-']	iscr	iscs	iscr	3	iscs	3	iscr	iscs	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'napg')"	20	17	TRUE	1898	"('iscr', 'napg')"		"[(0, -0.1414568386963454, 0.10841411136500918), (10, 0.42650504503765485, 0.00067862648057372273), (20, 0.46693459647881891, 0.00025073956775985181), (30, 0.099229546922049716, 0.41032798075379739), (60, 0.0049576130675237111, 0.97815559706088706), (90, -0.15946536536175876, 0.55524754288473699)]"	['-']	iscr	napg	iscr	3	napg	3	iscr	napg	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'dsbg')"	21	18	FALSE												iscr	dsbg	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'sufs')"	22	19	TRUE	1909	"('iscr', 'sufs')"	60	"[(0, 0.15228791436946429, 0.083686912047645751), (10, 0.35881742563830821, 0.0048726703253862249), (20, 0.26780417717488986, 0.044005807002128243), (30, 0.13093932244652909, 0.27640766521150023), (60, -0.69470478695175375, 7.2762356882990126e-06), (90, -0.52398462533865686, 0.03721769213439572)]"	['+']	iscr	sufs	iscr	3	sufs	3	iscr	sufs	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'gor')"	23	20	FALSE												mntr	gor	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'hcr')"	24	21	FALSE												mntr	hcr	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'sufb')"	25	22	TRUE	1905	"('iscr', 'sufb')"		"[(0, 0.048400116885054301, 0.5844906889876017), (10, 0.1327801751900205, 0.3118432436018872), (20, 0.085636327644640839, 0.52648459308523243), (30, 0.11367307306179682, 0.34522635453558714), (60, -0.61687435181521855, 0.00013166104431755477), (90, -0.48498377428898909, 0.056899617615762552)]"	['+']	iscr	sufb	iscr	3	sufb	3	iscr	sufb	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'hemh')"	26	23	FALSE												mntr	hemh	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'napa')"	27	24	TRUE	1893	"('iscr', 'napa')"		"[(0, -0.22120824112492538, 0.011431734240533346), (10, 0.49176030226390394, 6.599324692783597e-05), (20, 0.44146739390960221, 0.0005869235916888361), (30, 0.086644318273616044, 0.47246635181769037), (60, -0.099805688622020147, 0.58052644990106206), (90, -0.57754509278791033, 0.019137513095532001)]"	['-']	iscr	napa	iscr	3	napa	3	iscr	napa	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'isca')"	28	25	FALSE												mntr	isca	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'isca')"	29	26	TRUE	1890	"('iscr', 'isca')"	0	"[(0, 0.80005234757082899, 3.4625971606178707e-30), (10, 0.29654465143347869, 0.021407379558145399), (20, -0.077701657688187237, 0.56562429453991658), (30, 0.17526744403079966, 0.14375246259219818), (60, 0.37082150534116998, 0.033630630693100169), (90, 0.21864248715167386, 0.41590804466423204)]"	['-']	iscr	isca	iscr	3	isca	3	iscr	isca	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'ychf')"	30	27	FALSE												mntr	ychf	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'grxa')"	31	28	FALSE												mntr	grxa	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'iscu')"	32	29	FALSE												mntr	iscu	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'dps')"	33	30	TRUE	2129	"('mntr', 'dps')"	60	"[(0, 0.14403132940457469, 0.1020730890726661), (10, 0.56905710869581672, 2.0935232627781228e-06), (20, 0.22874222307661993, 0.08699283041222397), (30, -0.27557407332134898, 0.02001603871875491), (60, -0.77113229111489345, 1.5083598947062326e-07), (90, -0.56101030137556274, 0.023765266323993846)]"	['-']	mntr	dps	mntr	3	dps	3	mntr	dps	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'napb')"	34	31	FALSE												mntr	napb	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'nrdi')"	35	32	FALSE												mntr	nrdi	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'flu')"	36	33	FALSE												iscr	flu	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'nrde')"	37	34	TRUE	1900	"('iscr', 'nrde')"		"[(0, 0.28476810683528464, 0.0010243186374395198), (10, 0.38901616912333636, 0.0021269744518253508), (20, 0.39651374691893754, 0.0022617136761689145), (30, 0.25273576853576057, 0.033466425846309669), (60, -0.067346396258156041, 0.70960878537610628), (90, -0.054556422613647959, 0.84095506524272623)]"	['+']	iscr	nrde	iscr	3	nrde	3	iscr	nrde	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'sufb')"	38	35	TRUE	2460	"('oxyr', 'sufb')"	30	"[(0, -0.35102582880908373, 4.2264864248768431e-05), (10, -0.46920279799679249, 0.00015579909795570513), (20, -0.57908762084468368, 2.3685159816137187e-06), (30, -0.60445865512902486, 2.3794239330408919e-08), (60, 0.026597943819781814, 0.88318895268325692), (90, 0.21377975051172035, 0.4266079956084351)]"	['+']	oxyr	sufb	oxyr	3	sufb	3	oxyr	sufb	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'nrde')"	39	36	FALSE												mntr	nrde	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'fhuf')"	40	37	FALSE												iscr	fhuf	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'napd')"	41	38	TRUE	1896	"('iscr', 'napd')"		"[(0, -0.13289545607925543, 0.1317335444602632), (10, 0.51622879984604519, 2.421931292796024e-05), (20, 0.48826886116069229, 0.00011663248884564635), (30, 0.17615840153646942, 0.14169481064628037), (60, 0.041787802938711059, 0.81739458342360305), (90, -0.33138428684884258, 0.20991029781779758)]"	['-']	iscr	napd	iscr	3	napd	3	iscr	napd	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'nrdh')"	42	39	FALSE												oxyr	nrdh	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'isrc')"	43	40	FALSE												iscr	isrc	3	4	1	1	46	0.334595038	0.453877791
"('mntr', 'nrdf')"	44	41	FALSE												mntr	nrdf	3	4	1	1	46	0.334595038	0.453877791
"('iscr', 'hcp')"	45	42	FALSE												iscr	hcp	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'sufd')"	46	43	TRUE	2462	"('oxyr', 'sufd')"	30	"[(0, -0.28095559002392967, 0.0012040285907271955), (10, -0.3878405427421262, 0.002199961958366442), (20, -0.55718073983335947, 6.7417286922228566e-06), (30, -0.53640250428739544, 1.4246425493948027e-06), (60, 0.019857592852740687, 0.91265892082852207), (90, 0.31919745722616355, 0.22817949575572416)]"	['+']	oxyr	sufd	oxyr	3	sufd	3	oxyr	sufd	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'mnth')"	47	44	TRUE	2455	"('oxyr', 'mnth')"	30	"[(0, -0.31519794035087284, 0.00025953601909663778), (10, -0.47635631554571367, 0.00011941495271903706), (20, -0.5694010571965249, 3.796449268866462e-06), (30, -0.58030413355874522, 1.1317714084622607e-07), (60, 0.11806369319190174, 0.51287491361172111), (90, 0.32084578975180034, 0.22565161151054158)]"	['+']	oxyr	mnth	oxyr	3	mnth	3	oxyr	mnth	3	4	1	1	46	0.334595038	0.453877791
"('oxyr', 'ryba')"	48	45	FALSE												oxyr	ryba	3	4	1	1	46	0.334595038	0.453877791
"('lexa', 'recx')"	1	0	TRUE	1958	"('lexa', 'recx')"	0	"[(0, 0.80644979545024464, 5.379988852113657e-31), (10, 0.74152889412733625, 1.2286315132826126e-11), (20, 0.7062778284346487, 8.3768826889286712e-10), (30, 0.63548102985767452, 2.6262708011137914e-09), (60, 0.70197388357843171, 5.3024005512657272e-06), (90, 0.75312118612982881, 0.00075760457526986077)]"	['-']	lexa	recx	lexa	8	recx	8	lexa	recx	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'ydjm')"	2	1	TRUE	1976	"('lexa', 'ydjm')"	0	"[(0, 0.83347534320512862, 8.8995810449506452e-35), (10, 0.8025609787125263, 1.2540861766743639e-14), (20, 0.75286740849439215, 1.4325006127961309e-11), (30, 0.68568418619846594, 4.1791300391138433e-11), (60, 0.65897135206631874, 3.0469245379063852e-05), (90, 0.76105196613285586, 0.00061685830611417944)]"	['-']	lexa	ydjm	lexa	8	ydjm	8	lexa	ydjm	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'dinf')"	3	2	TRUE	1932	"('lexa', 'dinf')"	0	"[(0, 0.80636942950246115, 5.5096709788310264e-31), (10, 0.67223166839698256, 4.0689927903984523e-09), (20, 0.60719068133937137, 5.5092999442766508e-07), (30, 0.7227524473288337, 1.1095571662415881e-12), (60, 0.72846306378059644, 1.539724884641372e-06), (90, 0.6419819964961615, 0.0073364099812546707)]"	['-']	lexa	dinf	lexa	8	dinf	8	lexa	dinf	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'dind')"	4	3	TRUE	1931	"('lexa', 'dind')"	0	"[(0, 0.86692772996730194, 1.5928359912456159e-40), (10, 0.78896239645893684, 7.0612309814898802e-14), (20, 0.76175219884773437, 5.9483406561528566e-12), (30, 0.78642045140302341, 4.4140302572237199e-16), (60, 0.69294970720207794, 7.843268218044335e-06), (90, 0.70842819174487914, 0.0021293339768049895)]"	['-']	lexa	dind	lexa	8	dind	8	lexa	dind	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'yebg')"	5	4	TRUE	1977	"('lexa', 'yebg')"	0	"[(0, 0.85730820091828663, 1.0075456008917995e-38), (10, 0.6352390869558715, 4.9817995034976464e-08), (20, 0.56658752441708793, 4.3419061658134228e-06), (30, 0.73778985780132678, 2.1445695552749988e-13), (60, 0.81361880591741809, 8.6008054109553533e-09), (90, 0.77500105959850707, 0.00042154098842056868)]"	['-']	lexa	yebg	lexa	8	yebg	8	lexa	yebg	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'umuc')"	6	5	TRUE	1966	"('lexa', 'umuc')"	0	"[(0, 0.81641756908942553, 2.5639794242754621e-32), (10, 0.74743416686299946, 6.8821018621759207e-12), (20, 0.69819193505393484, 1.568054242369407e-09), (30, 0.76346715116285957, 9.8357223677976999e-15), (60, 0.69335547841620349, 7.7087213939878433e-06), (90, 0.7907879662579802, 0.00026508189652096957)]"	['-']	lexa	umuc	lexa	8	umuc	8	lexa	umuc	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'dinb')"	7	6	TRUE	1930	"('lexa', 'dinb')"	0	"[(0, 0.82076395477526509, 6.4138785612013658e-33), (10, 0.7098784813225878, 2.1434680597244338e-10), (20, 0.72490685372204555, 1.8180912893593271e-10), (30, 0.69158292267946375, 2.4324913326690452e-11), (60, 0.67774422266102374, 1.4712364443527273e-05), (90, 0.76987679119995545, 0.00048626981369855526)]"	['-']	lexa	dinb	lexa	8	dinb	8	lexa	dinb	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'yafo')"	8	7	TRUE	1973	"('lexa', 'yafo')"	0	"[(0, 0.78705178257383368, 1.246716925520282e-28), (10, 0.74994234765471801, 5.354430298408454e-12), (20, 0.70738593793554239, 7.6746259203738753e-10), (30, 0.6164952203359586, 1.0409916888307834e-08), (60, 0.51586352256014667, 0.0021206684304557999), (90, 0.75021958512068398, 0.00081525849853206558)]"	['-']	lexa	yafo	lexa	8	yafo	8	lexa	yafo	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'yafn')"	9	8	TRUE	1972	"('lexa', 'yafn')"	0	"[(0, 0.85336210243963218, 5.062110757411615e-38), (10, 0.70971417442145035, 2.1733607432349521e-10), (20, 0.66683199642140889, 1.4858480510038883e-08), (30, 0.68304614268686747, 5.3018593084007853e-11), (60, 0.73352711081613342, 1.1959330472831332e-06), (90, 0.82606760971140047, 8.0441050777130179e-05)]"	['-']	lexa	yafn	lexa	8	yafn	8	lexa	yafn	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'recn')"	10	9	TRUE	1957	"('lexa', 'recn')"	0	"[(0, 0.86236236140521771, 1.1856117435424748e-39), (10, 0.67482204065340645, 3.3689349634457652e-09), (20, 0.6262254167317467, 1.8887374356399511e-07), (30, 0.74110086532362962, 1.4709877618760023e-13), (60, 0.78809822989175748, 5.1954296871312576e-08), (90, 0.79743372766769949, 0.00021552390962923575)]"	['-']	lexa	recn	lexa	8	recn	8	lexa	recn	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'umud')"	11	10	TRUE	1967	"('lexa', 'umud')"	0	"[(0, 0.80016702216218083, 3.3509371263902347e-30), (10, 0.69228749596718564, 8.9635322206937396e-10), (20, 0.60911798561564656, 4.959132628186867e-07), (30, 0.73518418563900956, 2.8739294367959416e-13), (60, 0.69651636697010388, 6.7302075004489013e-06), (90, 0.78525142961429617, 0.0003132512116143568)]"	['-']	lexa	umud	lexa	8	umud	8	lexa	umud	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'sula')"	12	11	TRUE	1965	"('lexa', 'sula')"	0	"[(0, 0.82724306793019575, 7.5711435790702421e-34), (10, 0.67399775109292337, 3.5782695684895395e-09), (20, 0.62961704351450454, 1.5489157547309104e-07), (30, 0.6712588824703547, 1.4905743346957116e-10), (60, 0.7970397487606492, 2.8478771922061431e-08), (90, 0.79977412458482422, 0.00020001723618667908)]"	['-']	lexa	sula	lexa	8	sula	8	lexa	sula	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'uvra')"	13	12	TRUE	1968	"('lexa', 'uvra')"	0	"[(0, 0.71967361790929185, 5.0855128516635809e-22), (10, 0.68548144568994229, 1.5179942048198552e-09), (20, 0.60872563435763294, 5.0667767956831049e-07), (30, 0.54210128095354171, 1.0462873745498296e-06), (60, 0.72286066084697331, 2.0233514987766873e-06), (90, 0.600856590055314, 0.013835325460218284)]"	['-']	lexa	uvra	lexa	8	uvra	8	lexa	uvra	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'reca')"	14	13	TRUE	1954	"('lexa', 'reca')"	0	"[(0, 0.83565889829962292, 4.115945401895565e-35), (10, 0.59628009017674222, 4.9786789108111116e-07), (20, 0.54624458506576112, 1.1059550286157701e-05), (30, 0.73325586980920854, 3.5612966535628825e-13), (60, 0.8351367363868043, 1.5056966824849177e-09), (90, 0.8412917969549546, 4.4217994990582141e-05)]"	['-']	lexa	reca	lexa	8	reca	8	lexa	reca	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'ruva')"	15	14	TRUE	1961	"('lexa', 'ruva')"	0	"[(0, 0.7948022417116366, 1.5184863272252273e-29), (10, 0.55998196345368256, 3.2858412121607558e-06), (20, 0.41525894598925334, 0.0013178608896840817), (30, 0.66990234566994922, 1.6738436440878041e-10), (60, 0.69922855327666988, 5.9820259465060949e-06), (90, 0.64456966692599904, 0.0070284903487439349)]"	['-']	lexa	ruva	lexa	8	ruva	8	lexa	ruva	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'uvrd')"	16	15	TRUE	1971	"('lexa', 'uvrd')"	0	"[(0, 0.69751409008347642, 2.9762004199461907e-20), (10, 0.65898878150544782, 1.0381183375809484e-08), (20, 0.63611608680226917, 1.0520302124150929e-07), (30, 0.56589906465160744, 2.7056892120805673e-07), (60, 0.4689257402160798, 0.0059104436031310464), (90, 0.56334907359752406, 0.023063146962126711)]"	['-']	lexa	uvrd	lexa	8	uvrd	8	lexa	uvrd	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'ssb')"	17	16	TRUE	1964	"('lexa', 'ssb')"	0	"[(0, 0.70999319678890382, 3.1533305205480184e-21), (10, 0.60639759575578722, 2.8204929669783842e-07), (20, 0.54540708162084017, 1.1478636170009318e-05), (30, 0.48232803928915063, 2.0500964638533403e-05), (60, 0.74469359549639713, 6.7120703319293465e-07), (90, 0.50965274037668695, 0.043733711913469198)]"	['-']	lexa	ssb	lexa	8	ssb	8	lexa	ssb	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'ftsi')"	18	17	TRUE	1937	"('lexa', 'ftsi')"	10	"[(0, 0.43160974014891218, 2.9444869520549329e-07), (10, 0.71206499801250622, 1.7810633453059057e-10), (20, 0.54197980438353222, 1.3351877722984261e-05), (30, 0.23432822918610244, 0.049192820210759235), (60, 0.18871641300162353, 0.29290054357361722), (90, 0.37291297516810706, 0.15485744504113486)]"	['-']	lexa	ftsi	lexa	8	ftsi	8	lexa	ftsi	8	4	1	1	94	0.667699518	0.785066982
"('lexa', 'polb')"	19	18	TRUE	1953	"('lexa', 'polb')"	0	"[(0, 0.73807187734003787, 1.2724194884855507e-23), (10, 0.63440462145917964, 5.2512869043520126e-08), (20, 0.57904109147160054, 2.3739759024478849e-06), (30, 0.55025650907374646, 6.6599270867943168e-07), (60, 0.51155890157814021, 0.0023439019087908891), (90, 0.719279923656997, 0.0016861210629888475)]"	['-']	lexa	polb	lexa	8	polb	8	lexa	polb	8	4	1	1	94	0.667699518	0.785066982
